cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,10695,-14305,267,268,10695,38.0,186,266,82,2776219
ABal:2,ABal,2,10621,-14379,273,270,10621,42.0,188,262,78,2585102
ABal:3,ABal,3,10420,-14580,147,147,10420,45.0,208,248,66,1195027
ABala:4,ABala,4,10249,-14751,82,83,10249,36.0,196,234,50,620711
ABala:5,ABala,5,10232,-14768,104,104,10232,38.0,182,216,50,521057
ABala:6,ABala,6,10215,-14785,126,128,10215,38.0,178,224,58,688217
ABala:7,ABala,7,10096,-14904,98,101,10096,38.0,164,204,62,1036744
ABala:8,ABala,8,10152,-14848,105,110,10152,40.0,162,200,66,1416193
ABala:9,ABala,9,10173,-14827,58,59,10173,38.0,170,204,66,1618678
ABala:10,ABala,10,10183,-14817,176,185,10183,37.0,170,196,70,2039505
ABala:11,ABala,11,10177,-14823,169,166,10177,37.0,176,194,70,2124147
ABala:12,ABala,12,10338,-14662,328,330,10338,37.0,184,200,70,2192825
ABala:13,ABala,13,10281,-14719,178,177,10281,38.0,188,198,70,2207233
ABala:14,ABala,14,10204,-14796,94,94,10204,36.0,192,192,62,1044940
ABala:15,ABala,15,10075,-14925,-124,-124,10075,40.0,190,190,50,724881
ABalaa:16,ABalaa,16,9949,-15051,-96,-96,9949,39.0,172,194,46,567071
ABalaa:17,ABalaa,17,10300,-14700,190,189,10300,38.0,162,192,50,644653
ABalaa:18,ABalaa,18,9967,-15033,-91,-92,9967,40.0,154,192,54,835285
ABalaa:19,ABalaa,19,10048,-14952,35,35,10048,43.0,160,202,58,1030283
ABalaa:20,ABalaa,20,10120,-14880,46,46,10120,43.0,162,196,58,1119678
ABalaa:21,ABalaa,21,10110,-14890,21,20,10110,42.0,154,190,58,1180638
ABalaa:22,ABalaa,22,10156,-14844,-19,-18,10156,40.0,162,192,58,1251522
ABalaa:23,ABalaa,23,10305,-14695,120,120,10305,40.0,166,186,58,1242045
ABalaa:24,ABalaa,24,10340,-14660,78,76,10340,38.0,164,184,58,1258069
ABalaa:25,ABalaa,25,10268,-14732,23,23,10268,37.0,172,184,58,1226699
ABalaa:26,ABalaa,26,10341,-14659,19,12,10341,40.0,172,178,58,1252828
ABalaa:27,ABalaa,27,10400,-14600,75,73,10400,38.0,170,190,58,1253681
ABalaa:28,ABalaa,28,10439,-14561,99,102,10439,40.0,168,186,62,1510929
ABalaa:29,ABalaa,29,10278,-14722,-35,-37,10278,38.0,168,184,58,1388524
ABalaa:30,ABalaa,30,10443,-14557,99,98,10443,37.0,168,178,58,1383411
ABalaa:31,ABalaa,31,10482,-14518,176,176,10482,38.0,168,182,58,1452101
ABalaa:32,ABalaa,32,10727,-14273,218,218,10727,41.0,176,188,50,903606
ABalaaa:33,ABalaaa,33,10621,-14379,134,134,10621,39.0,172,176,42,522254
ABalaaa:34,ABalaaa,34,10832,-14168,260,260,10832,42.0,176,178,46,598233
ABalaaa:35,ABalaaa,35,10481,-14519,-102,-102,10481,42.0,164,174,46,585922
ABalaaa:36,ABalaaa,36,10696,-14304,142,142,10696,39.0,164,170,50,749641
ABalaaa:37,ABalaaa,37,10660,-14340,16,16,10660,37.0,164,170,50,812794
ABalaaa:38,ABalaaa,38,10816,-14184,117,116,10816,35.0,158,182,46,673161
ABalaaa:39,ABalaaa,39,10958,-14042,98,99,10958,32.0,160,180,50,815951
ABalaaa:40,ABalaaa,40,11042,-13958,89,93,11042,33.0,162,180,50,843343
ABalaaa:41,ABalaaa,41,11205,-13795,168,170,11205,36.0,152,188,50,890809
ABalaaa:42,ABalaaa,42,11118,-13882,-94,-92,11118,36.0,148,186,50,892661
ABalaaa:43,ABalaaa,43,11221,-13779,-7,-9,11221,36.0,164,184,50,845418
ABalaaa:44,ABalaaa,44,11366,-13634,93,94,11366,36.0,164,190,50,893574
ABalaaa:45,ABalaaa,45,11504,-13496,129,128,11504,37.0,160,182,50,855118
ABalaaa:46,ABalaaa,46,11460,-13540,164,164,11460,39.0,164,180,54,987778
ABalaaa:47,ABalaaa,47,11309,-13691,-63,-63,11309,39.0,170,188,50,867019
ABalaaa:48,ABalaaa,48,11449,-13551,129,129,11449,38.0,166,188,54,1005694
ABalaaa:49,ABalaaa,49,11689,-13311,241,239,11689,37.0,164,192,50,887372
ABalaaa:50,ABalaaa,50,11498,-13502,36,36,11498,40.0,162,190,50,851948
ABalaaa:51,ABalaaa,51,11600,-13400,54,56,11600,40.0,174,180,50,876710
ABalaaa:52,ABalaaa,52,11871,-13129,304,305,11871,40.0,178,182,50,890758
ABalaaa:53,ABalaaa,53,11755,-13245,98,98,11755,42.0,182,176,50,926270
ABalaaa:54,ABalaaa,54,11626,-13374,-145,-145,11626,40.0,192,188,46,727279
ABalaaaa:55,ABalaaaa,55,11835,-13165,-69,-69,11835,43.0,164,188,34,302401
ABalaaaa:56,ABalaaaa,56,12083,-12917,301,301,12083,43.0,162,184,38,383738
ABalaaaa:57,ABalaaaa,57,11900,-13100,4,14,11900,41.0,160,196,38,370824
ABalaaaa:58,ABalaaaa,58,11804,-13196,-130,-119,11804,39.0,156,198,42,480679
ABalaaaa:59,ABalaaaa,59,11883,-13117,-55,-56,11883,37.0,154,194,42,498856
ABalaaaa:60,ABalaaaa,60,11990,-13010,-1,20,11990,36.0,148,206,42,530961
ABalaaaa:61,ABalaaaa,61,12044,-12956,-184,-125,12044,36.0,146,214,46,543997
ABalaaaa:62,ABalaaaa,62,12291,-12709,213,271,12291,35.0,150,212,42,450884
ABalaaaa:63,ABalaaaa,63,12100,-12900,11,9,12100,37.0,144,206,42,408600
ABalaaaa:64,ABalaaaa,64,12089,-12911,95,170,12089,35.0,146,204,46,547755
ABalaaaa:65,ABalaaaa,65,12398,-12602,409,417,12398,36.0,146,216,42,429936
ABalaaaa:66,ABalaaaa,66,11920,-13080,-143,-95,11920,35.0,154,222,42,419887
ABalaaaa:67,ABalaaaa,67,11951,-13049,66,68,11951,35.0,162,214,42,418911
ABalaaaa:68,ABalaaaa,68,11953,-13047,-64,-65,11953,35.0,158,220,42,450803
ABalaaaa:69,ABalaaaa,69,11916,-13084,40,60,11916,37.0,160,220,42,453173
ABalaaaa:70,ABalaaaa,70,11929,-13071,105,121,11929,37.0,154,230,42,457387
ABalaaaa:71,ABalaaaa,71,12027,-12973,181,211,12027,35.0,160,232,42,472453
ABalaaaa:72,ABalaaaa,72,12032,-12968,137,169,12032,32.0,166,242,42,468869
ABalaaaa:73,ABalaaaa,73,11832,-13168,72,91,11832,29.0,164,258,46,602865
ABalaaaa:74,ABalaaaa,74,11959,-13041,73,81,11959,29.0,160,266,42,479075
ABalaaaa:75,ABalaaaa,75,11801,-13199,101,126,11801,31.0,154,268,46,617478
ABalaaaa:76,ABalaaaa,76,11579,-13421,-46,-29,11579,31.0,158,280,46,634512
ABalaaaa:77,ABalaaaa,77,11629,-13371,137,139,11629,27.0,168,298,46,621443
ABalaaaa:78,ABalaaaa,78,11755,-13245,156,156,11755,30.0,164,302,42,542241
ABalaaaa:79,ABalaaaa,79,11450,-13550,34,58,11450,29.0,178,310,46,667970
ABalaaaa:80,ABalaaaa,80,12003,-12997,487,538,12003,31.0,178,316,46,691753
ABalaaaa:81,ABalaaaa,81,11643,-13357,143,163,11643,32.0,170,310,42,616940
ABalaaaa:82,ABalaaaa,82,11976,-13024,352,367,11976,31.0,178,294,42,591971
ABalaaaa:83,ABalaaaa,83,11474,-13526,-228,-225,11474,32.0,184,296,38,506424
ABalaaaal:84,ABalaaaal,84,12327,-12673,485,485,12327,29.0,204,324,30,242610
ABalaaaal:85,ABalaaaal,85,11957,-13043,345,363,11957,28.0,208,318,34,264019
ABalaaaal:86,ABalaaaal,86,11807,-13193,134,158,11807,25.0,222,324,38,374140
ABalaaaal:87,ABalaaaal,87,12196,-12804,443,462,12196,25.0,212,328,38,417451
ABalaaaal:88,ABalaaaal,88,11967,-13033,394,422,11967,24.0,208,320,38,430016
ABalaaaal:89,ABalaaaal,89,12463,-12537,686,714,12463,23.0,212,318,38,420129
ABalaaaal:90,ABalaaaal,90,12643,-12357,957,1005,12643,24.0,208,318,38,418635
ABalaaaal:91,ABalaaaal,91,12649,-12351,785,789,12649,25.0,204,322,38,436709
ABalaaaal:92,ABalaaaal,92,12678,-12322,871,867,12678,24.0,206,320,38,439891
ABalaaaal:93,ABalaaaal,93,13021,-11979,1161,1241,13021,24.0,210,322,38,455804
ABalaaaal:94,ABalaaaal,94,13223,-11777,1518,1520,13223,25.0,210,328,38,413568
ABalaaaal:95,ABalaaaal,95,12681,-12319,803,805,12681,25.0,206,326,38,427666
ABalaaaal:96,ABalaaaal,96,13355,-11645,1440,1439,13355,25.0,202,324,34,329531
ABalaaaal:97,ABalaaaal,97,13150,-11850,1304,1328,13150,26.0,210,332,38,452393
ABalaaaal:98,ABalaaaal,98,13088,-11912,1319,1342,13088,25.0,212,334,38,447145
ABalaaaal:99,ABalaaaal,99,12599,-12401,782,818,12599,26.0,218,334,38,487499
ABalaaaal:100,ABalaaaal,100,12752,-12248,876,921,12752,27.0,214,336,38,464886
ABalaaaal:101,ABalaaaal,101,13536,-11464,1616,1624,13536,28.0,216,344,38,480023
ABalaaaal:102,ABalaaaal,102,13164,-11836,1167,1180,13164,27.0,218,344,38,483868
ABalaaaal:103,ABalaaaal,103,13072,-11928,1043,1093,13072,29.0,220,348,38,477315
ABalaaaal:104,ABalaaaal,104,13600,-11400,1528,1534,13600,28.0,222,352,38,471633
ABalaaaal:105,ABalaaaal,105,13127,-11873,865,861,13127,30.0,218,350,38,448921
ABalaaaal:106,ABalaaaal,106,12902,-12098,894,927,12902,27.0,216,344,38,480207
ABalaaaal:107,ABalaaaal,107,13216,-11784,1151,1194,13216,27.0,212,340,38,455591
ABalaaaal:108,ABalaaaal,108,13528,-11472,1437,1487,13528,28.0,220,342,38,500490
ABalaaaal:109,ABalaaaal,109,13255,-11745,1135,1158,13255,27.0,226,346,38,485141
ABalaaaal:110,ABalaaaal,110,13031,-11969,818,800,13031,26.0,226,346,38,486093
ABalaaaal:111,ABalaaaal,111,12768,-12232,462,476,12768,27.0,228,350,34,353714
ABalaaaal:112,ABalaaaal,112,12885,-12115,655,633,12885,28.0,234,358,34,348366
ABalaaaal:113,ABalaaaal,113,13621,-11379,1338,1357,13621,27.0,234,350,38,465554
ABalaaaal:114,ABalaaaal,114,12939,-12061,837,856,12939,26.0,220,344,38,456450
ABalaaaal:115,ABalaaaal,115,13241,-11759,1012,1015,13241,26.0,224,346,38,469180
ABalaaaal:116,ABalaaaal,116,12842,-12158,622,645,12842,29.0,222,342,42,579053
ABalaaaal:117,ABalaaaal,117,12222,-12778,-163,-174,12222,31.0,226,352,30,265260
ABalaaaal:118,ABalaaaal,118,12797,-12203,311,381,12797,31.0,226,352,30,265260
ABalaaaala:119,ABalaaaala,119,13293,-11707,864,864,13293,29.0,212,346,30,210759
ABalaaaala:120,ABalaaaala,120,13338,-11662,1061,1117,13338,31.0,210,352,30,214602
ABalaaaala:121,ABalaaaala,121,14331,-10669,1540,1548,14331,30.0,202,348,26,185902
ABalaaaala:122,ABalaaaala,122,13230,-11770,643,627,13230,30.0,200,346,30,251623
ABalaaaala:123,ABalaaaala,123,13510,-11490,670,741,13510,29.0,202,346,30,261612
ABalaaaala:124,ABalaaaala,124,12959,-12041,-267,-135,12959,29.0,206,346,30,262117
ABalaaaala:125,ABalaaaala,125,13443,-11557,454,588,13443,30.0,210,352,34,329466
ABalaaaala:126,ABalaaaala,126,13070,-11930,59,30,13070,30.0,212,354,30,269394
ABalaaaala:127,ABalaaaala,127,13214,-11786,163,153,13214,29.0,204,348,30,255437
ABalaaaala:128,ABalaaaala,128,13652,-11348,697,753,13652,29.0,204,348,30,256195
ABalaaaala:129,ABalaaaala,129,13382,-11618,375,442,13382,28.0,202,346,30,264128
ABalaaaala:130,ABalaaaala,130,13751,-11249,761,842,13751,30.0,204,350,34,329181
ABalaaaala:131,ABalaaaala,131,13895,-11105,529,605,13895,29.0,206,348,30,266075
ABalaaaala:132,ABalaaaala,132,14334,-10666,1085,1200,14334,29.0,204,346,30,265651
ABalaaaala:133,ABalaaaala,133,13485,-11515,319,482,13485,28.0,202,346,30,259777
ABalaaaala:134,ABalaaaala,134,13692,-11308,467,505,13692,27.0,202,344,30,254355
ABalaaaala:135,ABalaaaala,135,13841,-11159,402,491,13841,27.0,202,342,30,250043
ABalaaaala:136,ABalaaaala,136,14310,-10690,822,829,14310,27.0,200,340,30,269936
ABalaaaala:137,ABalaaaala,137,13424,-11576,-62,-14,13424,27.0,204,342,30,257615
ABalaaaala:138,ABalaaaala,138,14163,-10837,675,830,14163,29.0,202,342,34,323483
ABalaaaala:139,ABalaaaala,139,14684,-10316,1323,1322,14684,28.0,208,348,30,246854
ABalaaaalp:119,ABalaaaalp,119,12655,-12345,164,190,12655,27.0,256,362,30,211374
ABalaaaalp:120,ABalaaaalp,120,13885,-11115,1496,1535,13885,28.0,256,374,30,212378
ABalaaaalp:121,ABalaaaalp,121,14619,-10381,1573,1553,14619,28.0,250,364,30,250807
ABalaaaalp:122,ABalaaaalp,122,14889,-10111,1957,2037,14889,31.0,250,374,34,304345
ABalaaaalp:123,ABalaaaalp,123,14545,-10455,1595,1628,14545,29.0,250,368,34,308622
ABalaaaalp:124,ABalaaaalp,124,15233,-9767,2186,2178,15233,29.0,248,368,30,245368
ABalaaaalp:125,ABalaaaalp,125,15024,-9976,1926,1921,15024,29.0,250,372,34,317137
ABalaaaalp:126,ABalaaaalp,126,15803,-9197,2419,2470,15803,29.0,254,374,30,242404
ABalaaaalp:127,ABalaaaalp,127,15048,-9952,1587,1599,15048,29.0,244,364,30,250027
ABalaaaalp:128,ABalaaaalp,128,15051,-9949,1831,1874,15051,29.0,246,366,34,324950
ABalaaaalp:129,ABalaaaalp,129,15081,-9919,1615,1605,15081,29.0,248,364,30,260892
ABalaaaalp:130,ABalaaaalp,130,15126,-9874,1587,1564,15126,30.0,250,370,30,245390
ABalaaaalp:131,ABalaaaalp,131,15543,-9457,1898,1902,15543,30.0,246,364,30,251612
ABalaaaalp:132,ABalaaaalp,132,16159,-8841,2465,2511,16159,29.0,246,366,30,246497
ABalaaaalp:133,ABalaaaalp,133,15470,-9530,1788,1791,15470,28.0,240,364,30,248480
ABalaaaalp:134,ABalaaaalp,134,14748,-10252,1078,1079,14748,28.0,242,362,30,253423
ABalaaaalp:135,ABalaaaalp,135,15955,-9045,2170,2144,15955,28.0,242,356,30,248292
ABalaaaalp:136,ABalaaaalp,136,15420,-9580,1770,1788,15420,28.0,242,358,34,310364
ABalaaaalp:137,ABalaaaalp,137,15271,-9729,1495,1557,15271,28.0,246,358,34,328485
ABalaaaalp:138,ABalaaaalp,138,17112,-7888,3252,3291,17112,28.0,244,350,30,251167
ABalaaaalp:139,ABalaaaalp,139,15189,-9811,1319,1437,15189,28.0,254,358,34,293455
ABalaaaar:84,ABalaaaar,84,11898,-13102,167,163,11898,30.0,172,278,30,230343
ABalaaaar:85,ABalaaaar,85,11498,-13502,-238,-245,11498,29.0,174,272,30,232463
ABalaaaar:86,ABalaaaar,86,11618,-13382,-111,-14,11618,29.0,182,274,38,380088
ABalaaaar:87,ABalaaaar,87,11694,-13306,31,51,11694,28.0,174,270,34,287986
ABalaaaar:88,ABalaaaar,88,11507,-13493,11,23,11507,26.0,166,268,38,413728
ABalaaaar:89,ABalaaaar,89,11573,-13427,52,60,11573,25.0,166,270,38,423352
ABalaaaar:90,ABalaaaar,90,11593,-13407,7,9,11593,27.0,170,272,38,418569
ABalaaaar:91,ABalaaaar,91,11718,-13282,46,76,11718,28.0,168,284,38,416345
ABalaaaar:92,ABalaaaar,92,12417,-12583,645,660,12417,29.0,160,284,34,327946
ABalaaaar:93,ABalaaaar,93,11770,-13230,174,174,11770,28.0,164,286,34,321676
ABalaaaar:94,ABalaaaar,94,11894,-13106,420,448,11894,28.0,172,296,34,317124
ABalaaaar:95,ABalaaaar,95,11729,-13271,101,115,11729,29.0,162,292,38,440981
ABalaaaar:96,ABalaaaar,96,11856,-13144,31,24,11856,29.0,166,292,34,328959
ABalaaaar:97,ABalaaaar,97,11441,-13559,-354,-351,11441,29.0,168,298,34,317440
ABalaaaar:98,ABalaaaar,98,11891,-13109,133,157,11891,29.0,166,298,38,443812
ABalaaaar:99,ABalaaaar,99,11753,-13247,19,78,11753,30.0,164,300,38,487866
ABalaaaar:100,ABalaaaar,100,12003,-12997,67,146,12003,31.0,168,306,38,460521
ABalaaaar:101,ABalaaaar,101,12100,-12900,300,401,12100,30.0,172,308,38,451894
ABalaaaar:102,ABalaaaar,102,12169,-12831,333,362,12169,30.0,166,302,38,476380
ABalaaaar:103,ABalaaaar,103,11861,-13139,-24,29,11861,31.0,168,312,38,459073
ABalaaaar:104,ABalaaaar,104,12098,-12902,283,375,12098,33.0,166,314,38,445289
ABalaaaar:105,ABalaaaar,105,12448,-12552,549,565,12448,31.0,172,318,34,349611
ABalaaaar:106,ABalaaaar,106,11988,-13012,230,251,11988,30.0,172,314,38,476832
ABalaaaar:107,ABalaaaar,107,12144,-12856,147,184,12144,30.0,174,314,38,494948
ABalaaaar:108,ABalaaaar,108,12232,-12768,324,362,12232,32.0,174,318,38,473555
ABalaaaar:109,ABalaaaar,109,12192,-12808,271,309,12192,30.0,180,320,34,338250
ABalaaaar:110,ABalaaaar,110,11938,-13062,-161,-87,11938,31.0,182,322,38,470561
ABalaaaar:111,ABalaaaar,111,12048,-12952,50,117,12048,30.0,188,328,38,458441
ABalaaaar:112,ABalaaaar,112,12002,-12998,0,86,12002,31.0,194,334,38,481997
ABalaaaar:113,ABalaaaar,113,12077,-12923,79,137,12077,33.0,192,336,38,476850
ABalaaaar:114,ABalaaaar,114,12223,-12777,144,123,12223,33.0,184,336,34,341836
ABalaaaar:115,ABalaaaar,115,12547,-12453,543,549,12547,32.0,186,336,34,340476
ABalaaaar:116,ABalaaaar,116,12012,-12988,-233,-150,12012,34.0,184,330,38,473323
ABalaaaar:117,ABalaaaar,117,12125,-12875,55,76,12125,36.0,190,336,38,428873
ABalaaaar:118,ABalaaaar,118,12305,-12695,165,150,12305,36.0,190,328,38,460620
ABalaaaar:119,ABalaaaar,119,12653,-12347,522,544,12653,36.0,190,330,30,275462
ABalaaaar:120,ABalaaaar,120,12335,-12665,-11,52,12335,35.0,194,324,38,436332
ABalaaaar:121,ABalaaaar,121,12745,-12255,-225,-204,12745,36.0,188,320,38,488834
ABalaaaar:122,ABalaaaar,122,12723,-12277,-304,-240,12723,37.0,184,318,34,379960
ABalaaaarl:123,ABalaaaarl,123,12609,-12391,-200,-197,12609,36.0,194,338,26,182385
ABalaaaarl:124,ABalaaaarl,124,12931,-12069,174,136,12931,36.0,196,340,34,299068
ABalaaaarl:125,ABalaaaarl,125,13125,-11875,298,353,13125,37.0,204,346,30,232749
ABalaaaarl:126,ABalaaaarl,126,13248,-11752,539,524,13248,35.0,208,348,30,253531
ABalaaaarl:127,ABalaaaarl,127,13180,-11820,484,478,13180,36.0,192,340,30,246308
ABalaaaarl:128,ABalaaaarl,128,13314,-11686,453,471,13314,36.0,192,340,30,240706
ABalaaaarl:129,ABalaaaarl,129,13156,-11844,343,446,13156,36.0,188,336,34,324944
ABalaaaarl:130,ABalaaaarl,130,13764,-11236,899,1017,13764,36.0,190,338,30,259671
ABalaaaarl:131,ABalaaaarl,131,12441,-12559,-536,-483,12441,36.0,188,336,30,245217
ABalaaaarl:132,ABalaaaarl,132,13354,-11646,385,534,13354,35.0,188,336,30,239860
ABalaaaarl:133,ABalaaaarl,133,13366,-11634,237,265,13366,36.0,188,338,30,243413
ABalaaaarl:134,ABalaaaarl,134,13242,-11758,160,231,13242,35.0,190,338,30,247287
ABalaaaarl:135,ABalaaaarl,135,13913,-11087,883,954,13913,36.0,186,334,30,247055
ABalaaaarl:136,ABalaaaarl,136,13231,-11769,-101,-25,13231,36.0,184,332,30,236665
ABalaaaarl:137,ABalaaaarl,137,12919,-12081,44,102,12919,37.0,184,336,30,239763
ABalaaaarl:138,ABalaaaarl,138,14073,-10927,886,1051,14073,37.0,176,330,30,238465
ABalaaaarl:139,ABalaaaarl,139,13336,-11664,14,153,13336,35.0,186,336,30,251300
ABalaaaarr:123,ABalaaaarr,123,13102,-11898,255,419,13102,37.0,166,302,30,249563
ABalaaaarr:124,ABalaaaarr,124,13366,-11634,528,587,13366,38.0,166,306,30,247470
ABalaaaarr:125,ABalaaaarr,125,13987,-11013,1141,1218,13987,38.0,170,312,30,228110
ABalaaaarr:126,ABalaaaarr,126,14386,-10614,1505,1594,14386,37.0,170,318,30,245322
ABalaaaarr:127,ABalaaaarr,127,14195,-10805,1452,1497,14195,38.0,160,312,30,246713
ABalaaaarr:128,ABalaaaarr,128,13753,-11247,666,712,13753,37.0,162,310,30,254483
ABalaaaarr:129,ABalaaaarr,129,14610,-10390,1645,1758,14610,38.0,162,310,30,241193
ABalaaaarr:130,ABalaaaarr,130,14264,-10736,1050,1106,14264,38.0,164,314,30,242638
ABalaaaarr:131,ABalaaaarr,131,14039,-10961,858,914,14039,37.0,162,312,30,244824
ABalaaaarr:132,ABalaaaarr,132,13947,-11053,552,536,13947,35.0,166,314,30,233451
ABalaaaarr:133,ABalaaaarr,133,13750,-11250,579,640,13750,37.0,166,318,30,241840
ABalaaaarr:134,ABalaaaarr,134,14181,-10819,1082,1061,14181,37.0,168,316,30,245886
ABalaaaarr:135,ABalaaaarr,135,14107,-10893,627,780,14107,36.0,164,310,30,247866
ABalaaaarr:136,ABalaaaarr,136,14615,-10385,1197,1463,14615,36.0,162,308,30,244013
ABalaaaarr:137,ABalaaaarr,137,14540,-10460,1060,1161,14540,37.0,166,308,30,251850
ABalaaaarr:138,ABalaaaarr,138,14410,-10590,802,1060,14410,36.0,168,300,30,254464
ABalaaaarr:139,ABalaaaarr,139,14394,-10606,563,723,14394,36.0,176,306,30,240902
ABalaaap:55,ABalaaap,55,11794,-13206,-136,-137,11794,35.0,196,192,38,394815
ABalaaap:56,ABalaaap,56,11935,-13065,179,181,11935,31.0,200,198,38,363536
ABalaaap:57,ABalaaap,57,12058,-12942,88,78,12058,31.0,200,206,38,354803
ABalaaap:58,ABalaaap,58,12170,-12830,184,190,12170,30.0,210,206,42,420885
ABalaaap:59,ABalaaap,59,12177,-12823,102,101,12177,31.0,210,202,42,427985
ABalaaap:60,ABalaaap,60,12706,-12294,614,617,12706,32.0,208,204,42,447131
ABalaaap:61,ABalaaap,61,13023,-11977,792,790,13023,34.0,214,214,42,349464
ABalaaap:62,ABalaaap,62,12546,-12454,316,320,12546,35.0,220,222,42,355429
ABalaaap:63,ABalaaap,63,12725,-12275,524,534,12725,34.0,216,216,42,367928
ABalaaap:64,ABalaaap,64,12707,-12293,546,545,12707,36.0,212,220,42,367335
ABalaaap:65,ABalaaap,65,12655,-12345,457,455,12655,35.0,210,220,42,353261
ABalaaap:66,ABalaaap,66,13139,-11861,811,814,13139,34.0,220,222,42,384735
ABalaaap:67,ABalaaap,67,12662,-12338,483,482,12662,35.0,226,228,42,391899
ABalaaap:68,ABalaaap,68,12860,-12140,679,679,12860,35.0,226,230,42,375445
ABalaaap:69,ABalaaap,69,12261,-12739,295,295,12261,36.0,232,244,42,395368
ABalaaap:70,ABalaaap,70,12541,-12459,346,346,12541,33.0,230,244,42,397768
ABalaaap:71,ABalaaap,71,12571,-12429,544,565,12571,36.0,230,252,46,471214
ABalaaap:72,ABalaaap,72,12818,-12182,841,841,12818,35.0,238,262,46,500292
ABalaaap:73,ABalaaap,73,12531,-12469,570,575,12531,34.0,240,270,46,516854
ABalaaap:74,ABalaaap,74,12521,-12479,626,633,12521,35.0,234,276,46,510143
ABalaaap:75,ABalaaap,75,12514,-12486,491,499,12514,33.0,232,278,46,525618
ABalaaap:76,ABalaaap,76,12643,-12357,771,791,12643,31.0,234,278,46,543485
ABalaaap:77,ABalaaap,77,12370,-12630,438,448,12370,31.0,238,278,42,468507
ABalaaap:78,ABalaaap,78,11698,-13302,-198,-202,11698,29.0,232,270,38,344129
ABalaaap:79,ABalaaap,79,11689,-13311,-71,-69,11689,30.0,248,288,38,413612
ABalaaapa:80,ABalaaapa,80,12281,-12719,554,551,12281,32.0,216,286,34,254977
ABalaaapa:81,ABalaaapa,81,11667,-13333,67,61,11667,30.0,214,282,38,307949
ABalaaapa:82,ABalaaapa,82,11502,-13498,-196,-219,11502,28.0,220,278,34,236997
ABalaaapa:83,ABalaaapa,83,11881,-13119,252,250,11881,26.0,222,276,38,350986
ABalaaapa:84,ABalaaapa,84,11661,-13339,-69,-71,11661,28.0,224,280,34,246469
ABalaaapa:85,ABalaaapa,85,12023,-12977,293,279,12023,28.0,218,274,34,255833
ABalaaapa:86,ABalaaapa,86,12610,-12390,817,782,12610,29.0,220,280,34,259208
ABalaaapa:87,ABalaaapa,87,12129,-12871,365,379,12129,28.0,220,282,34,284050
ABalaaapa:88,ABalaaapa,88,11938,-13062,267,306,11938,27.0,214,274,34,262711
ABalaaapa:89,ABalaaapa,89,11910,-13090,134,124,11910,28.0,216,274,34,289653
ABalaaapa:90,ABalaaapa,90,12105,-12895,172,162,12105,27.0,220,276,34,292791
ABalaaapa:91,ABalaaapa,91,12245,-12755,382,394,12245,29.0,218,282,34,279541
ABalaaapa:92,ABalaaapa,92,12409,-12591,385,395,12409,28.0,210,278,34,298150
ABalaaapa:93,ABalaaapa,93,12637,-12363,841,853,12637,28.0,218,282,34,306794
ABalaaapa:94,ABalaaapa,94,12429,-12571,425,478,12429,28.0,230,290,38,422750
ABalaaapa:95,ABalaaapa,95,12420,-12580,436,428,12420,29.0,222,290,34,295380
ABalaaapa:96,ABalaaapa,96,11971,-13029,-108,-37,11971,27.0,220,288,34,313896
ABalaaapa:97,ABalaaapa,97,12412,-12588,268,310,12412,27.0,226,292,38,413345
ABalaaapa:98,ABalaaapa,98,12324,-12676,222,390,12324,27.0,228,294,38,422015
ABalaaapa:99,ABalaaapa,99,12368,-12632,256,311,12368,27.0,220,292,34,306812
ABalaaapa:100,ABalaaapa,100,12397,-12603,101,116,12397,26.0,224,290,38,443306
ABalaaapa:101,ABalaaapa,101,12346,-12654,297,400,12346,25.0,226,302,34,318747
ABalaaapa:102,ABalaaapa,102,12473,-12527,175,254,12473,26.0,228,300,34,317531
ABalaaapa:103,ABalaaapa,103,12688,-12312,460,496,12688,27.0,230,306,34,322151
ABalaaapa:104,ABalaaapa,104,12416,-12584,65,120,12416,27.0,232,310,34,339703
ABalaaapa:105,ABalaaapa,105,12539,-12461,142,152,12539,27.0,232,308,38,460011
ABalaaapa:106,ABalaaapa,106,12164,-12836,-78,19,12164,25.0,240,304,38,448268
ABalaaapa:107,ABalaaapa,107,12090,-12910,-334,-227,12090,26.0,238,296,38,449605
ABalaaapa:108,ABalaaapa,108,12557,-12443,314,310,12557,24.0,238,298,34,314836
ABalaaapa:109,ABalaaapa,109,11999,-13001,-230,-202,11999,24.0,246,304,34,313726
ABalaaapa:110,ABalaaapa,110,12609,-12391,62,92,12609,25.0,242,300,38,465104
ABalaaapa:111,ABalaaapa,111,12240,-12760,-227,-214,12240,26.0,248,304,34,315993
ABalaaapa:112,ABalaaapa,112,12582,-12418,158,151,12582,28.0,244,306,38,409305
ABalaaapa:113,ABalaaapa,113,12470,-12530,162,164,12470,28.0,248,304,38,371673
ABalaaapa:114,ABalaaapa,114,12478,-12522,-113,-48,12478,29.0,238,300,38,456814
ABalaaapa:115,ABalaaapa,115,12122,-12878,-642,-617,12122,29.0,240,300,34,328054
ABalaaapa:116,ABalaaapa,116,12178,-12822,-150,-139,12178,28.0,244,300,30,263622
ABalaaapa:117,ABalaaapa,117,11856,-13144,-784,-807,11856,28.0,246,306,30,283966
