20241108_JIM767_25_L4	1	0	0
20241108_JIM767_25_L4	2	90	90
20241108_JIM767_25_L4	3	179	89
20241108_JIM767_25_L4	4	270	90
20241108_JIM767_25_L4	5	360	90
20241108_JIM767_25_L4	6	450	90
20241108_JIM767_25_L4	7	540	90
20241108_JIM767_25_L4	8	631	90
20241108_JIM767_25_L4	9	721	90
20241108_JIM767_25_L4	10	811	90
20241108_JIM767_25_L4	11	901	90
20241108_JIM767_25_L4	12	992	90
20241108_JIM767_25_L4	13	1082	90
20241108_JIM767_25_L4	14	1172	90
20241108_JIM767_25_L4	15	1262	90
20241108_JIM767_25_L4	16	1353	90
20241108_JIM767_25_L4	17	1443	90
20241108_JIM767_25_L4	18	1533	90
20241108_JIM767_25_L4	19	1623	90
20241108_JIM767_25_L4	20	1714	90
20241108_JIM767_25_L4	21	1804	90
20241108_JIM767_25_L4	22	1894	90
20241108_JIM767_25_L4	23	1984	90
20241108_JIM767_25_L4	24	2075	90
20241108_JIM767_25_L4	25	2165	90
20241108_JIM767_25_L4	26	2255	90
20241108_JIM767_25_L4	27	2345	90
20241108_JIM767_25_L4	28	2436	90
20241108_JIM767_25_L4	29	2526	90
20241108_JIM767_25_L4	30	2616	90
20241108_JIM767_25_L4	31	2707	90
20241108_JIM767_25_L4	32	2797	90
20241108_JIM767_25_L4	33	2887	90
20241108_JIM767_25_L4	34	2977	90
20241108_JIM767_25_L4	35	3067	90
20241108_JIM767_25_L4	36	3158	90
20241108_JIM767_25_L4	37	3248	90
20241108_JIM767_25_L4	38	3338	90
20241108_JIM767_25_L4	39	3428	90
20241108_JIM767_25_L4	40	3519	90
20241108_JIM767_25_L4	41	3609	90
20241108_JIM767_25_L4	42	3699	90
20241108_JIM767_25_L4	43	3789	90
20241108_JIM767_25_L4	44	3880	90
20241108_JIM767_25_L4	45	3970	90
20241108_JIM767_25_L4	46	4060	90
20241108_JIM767_25_L4	47	4150	90
20241108_JIM767_25_L4	48	4241	90
20241108_JIM767_25_L4	49	4331	90
20241108_JIM767_25_L4	50	4421	90
20241108_JIM767_25_L4	51	4511	90
20241108_JIM767_25_L4	52	4602	90
20241108_JIM767_25_L4	53	4692	90
20241108_JIM767_25_L4	54	4782	90
20241108_JIM767_25_L4	55	4872	90
20241108_JIM767_25_L4	56	4963	90
20241108_JIM767_25_L4	57	5053	90
20241108_JIM767_25_L4	58	5143	90
20241108_JIM767_25_L4	59	5233	90
20241108_JIM767_25_L4	60	5324	90
20241108_JIM767_25_L4	61	5414	90
20241108_JIM767_25_L4	62	5504	90
20241108_JIM767_25_L4	63	5594	90
20241108_JIM767_25_L4	64	5685	90
20241108_JIM767_25_L4	65	5775	90
20241108_JIM767_25_L4	66	5865	90
20241108_JIM767_25_L4	67	5955	90
20241108_JIM767_25_L4	68	6046	90
20241108_JIM767_25_L4	69	6136	90
20241108_JIM767_25_L4	70	6226	90
20241108_JIM767_25_L4	71	6316	90
20241108_JIM767_25_L4	72	6407	90
20241108_JIM767_25_L4	73	6497	90
