20241009_JIM767_25_L1	1	0	0
20241009_JIM767_25_L1	2	89	89
20241009_JIM767_25_L1	3	179	90
20241009_JIM767_25_L1	4	269	90
20241009_JIM767_25_L1	5	360	90
20241009_JIM767_25_L1	6	450	90
20241009_JIM767_25_L1	7	540	90
20241009_JIM767_25_L1	8	630	90
20241009_JIM767_25_L1	9	721	90
20241009_JIM767_25_L1	10	811	90
20241009_JIM767_25_L1	11	901	90
20241009_JIM767_25_L1	12	992	90
20241009_JIM767_25_L1	13	1082	90
20241009_JIM767_25_L1	14	1172	90
20241009_JIM767_25_L1	15	1262	90
20241009_JIM767_25_L1	16	1353	90
20241009_JIM767_25_L1	17	1443	90
20241009_JIM767_25_L1	18	1533	90
20241009_JIM767_25_L1	19	1623	90
20241009_JIM767_25_L1	20	1714	90
20241009_JIM767_25_L1	21	1804	90
20241009_JIM767_25_L1	22	1894	90
20241009_JIM767_25_L1	23	1985	90
20241009_JIM767_25_L1	24	2075	90
20241009_JIM767_25_L1	25	2165	90
20241009_JIM767_25_L1	26	2255	90
20241009_JIM767_25_L1	27	2346	90
20241009_JIM767_25_L1	28	2436	90
20241009_JIM767_25_L1	29	2526	90
20241009_JIM767_25_L1	30	2617	90
20241009_JIM767_25_L1	31	2707	90
20241009_JIM767_25_L1	32	2797	90
20241009_JIM767_25_L1	33	2888	90
20241009_JIM767_25_L1	34	2978	90
20241009_JIM767_25_L1	35	3068	90
20241009_JIM767_25_L1	36	3158	90
20241009_JIM767_25_L1	37	3249	90
20241009_JIM767_25_L1	38	3339	90
20241009_JIM767_25_L1	39	3429	90
20241009_JIM767_25_L1	40	3519	90
20241009_JIM767_25_L1	41	3610	90
20241009_JIM767_25_L1	42	3700	90
20241009_JIM767_25_L1	43	3790	90
20241009_JIM767_25_L1	44	3880	90
20241009_JIM767_25_L1	45	3971	90
20241009_JIM767_25_L1	46	4061	90
20241009_JIM767_25_L1	47	4151	90
20241009_JIM767_25_L1	48	4241	90
20241009_JIM767_25_L1	49	4332	90
20241009_JIM767_25_L1	50	4422	90
20241009_JIM767_25_L1	51	4512	90
20241009_JIM767_25_L1	52	4603	90
20241009_JIM767_25_L1	53	4693	90
20241009_JIM767_25_L1	54	4783	90
20241009_JIM767_25_L1	55	4873	90
20241009_JIM767_25_L1	56	4964	90
20241009_JIM767_25_L1	57	5054	90
20241009_JIM767_25_L1	58	5144	90
20241009_JIM767_25_L1	59	5234	90
20241009_JIM767_25_L1	60	5325	90
20241009_JIM767_25_L1	61	5415	90
20241009_JIM767_25_L1	62	5505	90
20241009_JIM767_25_L1	63	5596	90
20241009_JIM767_25_L1	64	5686	90
20241009_JIM767_25_L1	65	5776	90
20241009_JIM767_25_L1	66	5866	90
20241009_JIM767_25_L1	67	5957	90
20241009_JIM767_25_L1	68	6047	90
20241009_JIM767_25_L1	69	6137	90
20241009_JIM767_25_L1	70	6228	90
20241009_JIM767_25_L1	71	6318	90
20241009_JIM767_25_L1	72	6408	90
20241009_JIM767_25_L1	73	6498	90
20241009_JIM767_25_L1	74	6589	90
20241009_JIM767_25_L1	75	6679	90
20241009_JIM767_25_L1	76	6769	90
20241009_JIM767_25_L1	77	6859	90
20241009_JIM767_25_L1	78	6950	90
20241009_JIM767_25_L1	79	7040	90
20241009_JIM767_25_L1	80	7130	90
20241009_JIM767_25_L1	81	7221	90
20241009_JIM767_25_L1	82	7311	90
20241009_JIM767_25_L1	83	7401	90
20241009_JIM767_25_L1	84	7491	90
20241009_JIM767_25_L1	85	7582	90
20241009_JIM767_25_L1	86	7672	90
20241009_JIM767_25_L1	87	7763	90
20241009_JIM767_25_L1	88	7853	90
