20241108_JIM767_25_L5	1	0	0
20241108_JIM767_25_L5	2	90	90
20241108_JIM767_25_L5	3	179	89
20241108_JIM767_25_L5	4	270	90
20241108_JIM767_25_L5	5	360	90
20241108_JIM767_25_L5	6	450	90
20241108_JIM767_25_L5	7	541	90
20241108_JIM767_25_L5	8	631	90
20241108_JIM767_25_L5	9	721	90
20241108_JIM767_25_L5	10	811	90
20241108_JIM767_25_L5	11	902	90
20241108_JIM767_25_L5	12	992	90
20241108_JIM767_25_L5	13	1082	90
20241108_JIM767_25_L5	14	1172	90
20241108_JIM767_25_L5	15	1263	90
20241108_JIM767_25_L5	16	1353	90
20241108_JIM767_25_L5	17	1443	90
20241108_JIM767_25_L5	18	1534	90
20241108_JIM767_25_L5	19	1624	90
20241108_JIM767_25_L5	20	1714	90
20241108_JIM767_25_L5	21	1804	90
20241108_JIM767_25_L5	22	1895	90
20241108_JIM767_25_L5	23	1985	90
20241108_JIM767_25_L5	24	2075	90
20241108_JIM767_25_L5	25	2166	90
20241108_JIM767_25_L5	26	2256	90
20241108_JIM767_25_L5	27	2346	90
20241108_JIM767_25_L5	28	2436	90
20241108_JIM767_25_L5	29	2527	90
20241108_JIM767_25_L5	30	2617	90
20241108_JIM767_25_L5	31	2707	90
20241108_JIM767_25_L5	32	2798	90
20241108_JIM767_25_L5	33	2888	90
20241108_JIM767_25_L5	34	2978	90
20241108_JIM767_25_L5	35	3069	90
20241108_JIM767_25_L5	36	3159	90
20241108_JIM767_25_L5	37	3249	90
20241108_JIM767_25_L5	38	3339	90
20241108_JIM767_25_L5	39	3430	90
20241108_JIM767_25_L5	40	3520	90
20241108_JIM767_25_L5	41	3610	90
20241108_JIM767_25_L5	42	3700	90
20241108_JIM767_25_L5	43	3790	90
20241108_JIM767_25_L5	44	3881	90
20241108_JIM767_25_L5	45	3971	90
20241108_JIM767_25_L5	46	4061	90
20241108_JIM767_25_L5	47	4152	90
20241108_JIM767_25_L5	48	4242	90
20241108_JIM767_25_L5	49	4332	90
20241108_JIM767_25_L5	50	4422	90
20241108_JIM767_25_L5	51	4513	90
20241108_JIM767_25_L5	52	4603	90
20241108_JIM767_25_L5	53	4693	90
20241108_JIM767_25_L5	54	4784	90
20241108_JIM767_25_L5	55	4874	90
20241108_JIM767_25_L5	56	4964	90
20241108_JIM767_25_L5	57	5054	90
20241108_JIM767_25_L5	58	5145	90
20241108_JIM767_25_L5	59	5235	90
20241108_JIM767_25_L5	60	5325	90
20241108_JIM767_25_L5	61	5415	90
20241108_JIM767_25_L5	62	5506	90
20241108_JIM767_25_L5	63	5596	90
20241108_JIM767_25_L5	64	5686	90
20241108_JIM767_25_L5	65	5777	90
20241108_JIM767_25_L5	66	5867	90
20241108_JIM767_25_L5	67	5957	90
20241108_JIM767_25_L5	68	6048	90
20241108_JIM767_25_L5	69	6138	90
20241108_JIM767_25_L5	70	6228	90
20241108_JIM767_25_L5	71	6318	90
20241108_JIM767_25_L5	72	6409	90
20241108_JIM767_25_L5	73	6499	90
20241108_JIM767_25_L5	74	6589	90
20241108_JIM767_25_L5	75	6679	90
20241108_JIM767_25_L5	76	6770	90
20241108_JIM767_25_L5	77	6860	90
20241108_JIM767_25_L5	78	6950	90
20241108_JIM767_25_L5	79	7040	90
20241108_JIM767_25_L5	80	7131	90
20241108_JIM767_25_L5	81	7221	90
20241108_JIM767_25_L5	82	7311	90
20241108_JIM767_25_L5	83	7402	90
20241108_JIM767_25_L5	84	7492	90
20241108_JIM767_25_L5	85	7582	90
20241108_JIM767_25_L5	86	7673	90
20241108_JIM767_25_L5	87	7763	90
20241108_JIM767_25_L5	88	7854	90
20241108_JIM767_25_L5	89	7945	90
20241108_JIM767_25_L5	90	8035	90
