cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABalpppaap:133,ABalpppaap,133,1540,-23460,383,460,1540,30.0,426,108,34,442028
ABalpppaap:134,ABalpppaap,134,1516,-23484,535,568,1516,30.0,438,102,30,342394
ABalpppaap:135,ABalpppaap,135,1178,-23822,-107,8,1178,30.0,440,108,34,430136
ABalpppaap:136,ABalpppaap,136,1033,-23967,-76,-56,1033,31.0,438,104,34,439952
ABalpppaap:137,ABalpppaap,137,1498,-23502,369,382,1498,31.0,436,106,34,460955
ABalpppaap:138,ABalpppaap,138,1178,-23822,-48,63,1178,32.0,436,110,34,477868
ABalpppaap:139,ABalpppaap,139,1743,-23257,512,543,1743,32.0,436,108,30,367289
ABalpppaap:140,ABalpppaap,140,1510,-23490,255,334,1510,31.0,432,110,30,371063
ABalpppaap:141,ABalpppaap,141,1489,-23511,240,466,1489,31.0,428,116,34,485515
ABalpppaap:142,ABalpppaap,142,1486,-23514,61,91,1486,31.0,430,112,34,494172
ABalpppaap:143,ABalpppaap,143,1091,-23909,-340,-217,1091,32.0,428,118,30,383304
ABalpppaap:144,ABalpppaap,144,1962,-23038,641,677,1962,32.0,426,112,30,386464
ABalpppaap:145,ABalpppaap,145,1531,-23469,206,290,1531,31.0,418,116,34,512392
ABalpppaap:146,ABalpppaap,146,1145,-23855,-37,14,1145,30.0,420,120,30,395977
ABalpppaap:147,ABalpppaap,147,1485,-23515,212,223,1485,29.0,416,120,34,514429
ABalpppaap:148,ABalpppaap,148,1498,-23502,142,138,1498,29.0,416,130,34,517270
ABalpppaap:149,ABalpppaap,149,1383,-23617,95,144,1383,29.0,412,122,34,495679
ABalpppaap:150,ABalpppaap,150,1551,-23449,189,238,1551,29.0,412,130,34,520603
ABalpppap:76,ABalpppap,76,1056,-23944,-382,-385,1056,24.0,470,186,34,84588
ABalpppap:77,ABalpppap,77,1365,-23635,-123,-118,1365,24.0,476,190,34,85145
ABalpppap:78,ABalpppap,78,1337,-23663,-248,-265,1337,25.0,478,190,38,119577
ABalpppap:79,ABalpppap,79,1275,-23725,-328,-334,1275,24.0,470,184,38,135785
ABalpppap:80,ABalpppap,80,1008,-23992,-721,-737,1008,25.0,472,190,38,159695
ABalpppap:81,ABalpppap,81,1136,-23864,-499,-518,1136,25.0,474,184,38,176414
ABalpppap:82,ABalpppap,82,1382,-23618,-265,-296,1382,23.0,476,168,38,176350
ABalpppap:83,ABalpppap,83,1249,-23751,-446,-495,1249,23.0,474,162,38,216204
ABalpppap:84,ABalpppap,84,1511,-23489,-227,-249,1511,23.0,470,156,38,216502
ABalpppap:85,ABalpppap,85,1269,-23731,-388,-436,1269,26.0,462,154,38,232938
ABalpppap:86,ABalpppap,86,1269,-23731,-365,-360,1269,24.0,464,148,38,223447
ABalpppap:87,ABalpppap,87,1653,-23347,-193,-237,1653,23.0,464,144,38,236063
ABalpppap:88,ABalpppap,88,1213,-23787,-429,-445,1213,22.0,456,138,38,232819
ABalpppap:89,ABalpppap,89,1378,-23622,-293,-304,1378,23.0,450,140,38,240358
ABalpppap:90,ABalpppap,90,1275,-23725,-428,-465,1275,26.0,442,152,38,263391
ABalpppap:91,ABalpppap,91,1476,-23524,-189,-257,1476,25.0,448,142,42,350002
ABalpppap:92,ABalpppap,92,1314,-23686,-302,-340,1314,24.0,442,140,38,285770
ABalpppap:93,ABalpppap,93,1511,-23489,-151,-206,1511,26.0,438,148,42,364874
ABalpppap:94,ABalpppap,94,1474,-23526,-145,-216,1474,27.0,436,156,42,400849
ABalpppap:95,ABalpppap,95,1567,-23433,-122,-267,1567,28.0,436,154,38,351541
ABalpppap:96,ABalpppap,96,1226,-23774,-516,-572,1226,27.0,434,144,38,366168
ABalpppap:97,ABalpppap,97,1374,-23626,-329,-358,1374,26.0,436,140,38,366442
ABalpppap:98,ABalpppap,98,1256,-23744,-347,-353,1256,28.0,428,132,38,387151
ABalpppap:99,ABalpppap,99,1532,-23468,-247,-288,1532,30.0,426,138,38,399522
ABalpppap:100,ABalpppap,100,1534,-23466,11,8,1534,28.0,426,142,42,471385
ABalpppap:101,ABalpppap,101,1730,-23270,173,180,1730,31.0,428,136,34,301024
ABalpppapa:102,ABalpppapa,102,1357,-23643,-214,-239,1357,32.0,446,124,30,208600
ABalpppapa:103,ABalpppapa,103,1739,-23261,83,-24,1739,34.0,458,120,30,226429
ABalpppapa:104,ABalpppapa,104,1800,-23200,386,370,1800,35.0,446,118,34,322359
ABalpppapa:105,ABalpppapa,105,1380,-23620,-221,-277,1380,33.0,446,120,34,313563
ABalpppapa:106,ABalpppapa,106,1253,-23747,-334,-345,1253,33.0,436,120,34,290572
ABalpppapa:107,ABalpppapa,107,1637,-23363,214,194,1637,35.0,428,124,34,286161
ABalpppapa:108,ABalpppapa,108,1238,-23762,-172,-180,1238,38.0,420,120,34,289424
ABalpppapa:109,ABalpppapa,109,1482,-23518,23,30,1482,37.0,432,116,34,298659
ABalpppapa:110,ABalpppapa,110,1090,-23910,-466,-455,1090,37.0,434,124,34,306853
ABalpppapa:111,ABalpppapa,111,1488,-23512,103,108,1488,36.0,428,122,34,309279
ABalpppapa:112,ABalpppapa,112,1000,-24000,-499,-473,1000,34.0,422,124,30,256290
ABalpppapa:113,ABalpppapa,113,1149,-23851,-291,-328,1149,33.0,420,126,34,322761
ABalpppapa:114,ABalpppapa,114,1415,-23585,-24,-13,1415,34.0,414,122,30,261181
ABalpppapa:115,ABalpppapa,115,1789,-23211,488,470,1789,35.0,406,130,34,318454
ABalpppapa:116,ABalpppapa,116,880,-24120,-461,-468,880,35.0,402,130,30,259812
ABalpppapa:117,ABalpppapa,117,1548,-23452,153,176,1548,33.0,404,124,30,261980
ABalpppapa:118,ABalpppapa,118,1655,-23345,304,309,1655,33.0,400,128,34,346269
ABalpppapa:119,ABalpppapa,119,1357,-23643,54,71,1357,33.0,398,128,34,372692
ABalpppapa:120,ABalpppapa,120,1380,-23620,143,106,1380,34.0,400,130,34,364819
ABalpppapa:121,ABalpppapa,121,1474,-23526,268,298,1474,34.0,396,134,34,384500
ABalpppapa:122,ABalpppapa,122,1347,-23653,5,-11,1347,36.0,400,130,34,395432
ABalpppapa:123,ABalpppapa,123,1492,-23508,226,189,1492,35.0,404,130,34,415326
ABalpppapa:124,ABalpppapa,124,1515,-23485,100,51,1515,35.0,406,142,34,413242
ABalpppapa:125,ABalpppapa,125,1350,-23650,-146,-191,1350,35.0,406,134,34,421243
ABalpppapa:126,ABalpppapa,126,1069,-23931,-445,-412,1069,34.0,408,136,34,429841
ABalpppapa:127,ABalpppapa,127,1687,-23313,176,207,1687,34.0,412,136,34,426344
ABalpppapa:128,ABalpppapa,128,1673,-23327,138,59,1673,34.0,410,132,34,413663
ABalpppapa:129,ABalpppapa,129,1291,-23709,-228,-269,1291,34.0,412,136,30,309046
ABalpppapa:130,ABalpppapa,130,1427,-23573,165,133,1427,34.0,406,132,34,434655
ABalpppapa:131,ABalpppapa,131,1593,-23407,357,330,1593,35.0,398,134,30,337724
ABalpppapa:132,ABalpppapa,132,1489,-23511,102,86,1489,35.0,402,130,34,455488
ABalpppapa:133,ABalpppapa,133,1484,-23516,39,35,1484,34.0,394,132,34,461528
ABalpppapa:134,ABalpppapa,134,1928,-23072,669,687,1928,35.0,396,128,34,475408
ABalpppapa:135,ABalpppapa,135,1409,-23591,-89,-60,1409,35.0,402,134,34,489567
ABalpppapa:136,ABalpppapa,136,1225,-23775,-163,-142,1225,36.0,394,136,34,494154
ABalpppapa:137,ABalpppapa,137,1303,-23697,-163,-130,1303,35.0,392,140,34,495374
ABalpppapa:138,ABalpppapa,138,1246,-23754,-113,-129,1246,36.0,388,142,34,499758
ABalpppapa:139,ABalpppapa,139,1433,-23567,0,-12,1433,36.0,392,144,34,517073
ABalpppapa:140,ABalpppapa,140,1365,-23635,-35,-41,1365,36.0,386,150,34,520297
ABalpppapa:141,ABalpppapa,141,1214,-23786,-197,-222,1214,36.0,384,158,34,514666
ABalpppapa:142,ABalpppapa,142,1300,-23700,-290,-238,1300,36.0,384,154,34,528075
ABalpppapa:143,ABalpppapa,143,1194,-23806,-358,-358,1194,37.0,382,158,34,534090
ABalpppapa:144,ABalpppapa,144,1279,-23721,-263,-166,1279,36.0,382,152,34,515738
ABalpppapa:145,ABalpppapa,145,1702,-23298,132,94,1702,35.0,388,150,34,537783
ABalpppapa:146,ABalpppapa,146,1507,-23493,28,55,1507,35.0,386,154,34,538389
ABalpppapa:147,ABalpppapa,147,1679,-23321,94,130,1679,35.0,386,156,34,500022
ABalpppapa:148,ABalpppapa,148,1567,-23433,72,105,1567,34.0,384,162,34,510170
ABalpppapad:149,ABalpppapad,149,2165,-22835,513,454,2165,32.0,374,160,30,338227
ABalpppapad:150,ABalpppapad,150,1847,-23153,298,354,1847,31.0,372,166,30,330811
ABalpppapav:149,ABalpppapav,149,1833,-23167,129,142,1833,38.0,394,152,30,348044
ABalpppapav:150,ABalpppapav,150,1680,-23320,5,46,1680,38.0,394,152,30,351099
ABalpppapp:102,ABalpppapp,102,1116,-23884,-576,-705,1116,30.0,422,142,30,191002
ABalpppapp:103,ABalpppapp,103,1149,-23851,-214,-273,1149,30.0,406,136,30,204864
ABalpppapp:104,ABalpppapp,104,1637,-23363,260,174,1637,32.0,402,142,34,250714
ABalpppapp:105,ABalpppapp,105,1113,-23887,-248,-317,1113,31.0,400,140,34,245071
ABalpppapp:106,ABalpppapp,106,1091,-23909,-253,-272,1091,30.0,396,144,30,187210
ABalpppapp:107,ABalpppapp,107,1027,-23973,-171,-176,1027,28.0,404,142,34,213109
ABalpppapp:108,ABalpppapp,108,1153,-23847,-54,19,1153,30.0,398,142,30,170932
ABalpppapp:109,ABalpppapp,109,963,-24037,-104,-50,963,31.0,392,146,30,182657
ABalpppapp:110,ABalpppapp,110,1207,-23793,26,8,1207,30.0,394,146,30,192298
ABalpppapp:111,ABalpppapp,111,1248,-23752,-8,-37,1248,31.0,392,146,30,216567
ABalpppapp:112,ABalpppapp,112,1324,-23676,-33,-72,1324,29.0,390,150,30,217418
ABalpppapp:113,ABalpppapp,113,1640,-23360,202,180,1640,28.0,392,152,30,220768
ABalpppapp:114,ABalpppapp,114,1359,-23641,-116,-119,1359,28.0,392,144,34,301716
ABalpppapp:115,ABalpppapp,115,1292,-23708,-104,-117,1292,28.0,388,152,34,317826
ABalpppapp:116,ABalpppapp,116,1202,-23798,-132,-115,1202,29.0,388,150,34,329318
ABalpppapp:117,ABalpppapp,117,1235,-23765,-49,-58,1235,28.0,382,144,34,327409
ABalpppapp:118,ABalpppapp,118,1407,-23593,106,136,1407,27.0,382,148,30,253181
ABalpppapp:119,ABalpppapp,119,1262,-23738,102,92,1262,29.0,376,146,30,264239
ABalpppapp:120,ABalpppapp,120,1282,-23718,-66,-95,1282,29.0,382,148,34,356493
ABalpppapp:121,ABalpppapp,121,1510,-23490,258,289,1510,29.0,382,148,34,370939
ABalpppapp:122,ABalpppapp,122,1098,-23902,-203,-188,1098,30.0,384,142,34,382524
ABalpppapp:123,ABalpppapp,123,1321,-23679,16,41,1321,30.0,384,144,34,390914
ABalpppapp:124,ABalpppapp,124,1513,-23487,216,216,1513,29.0,388,146,34,394803
ABalpppapp:125,ABalpppapp,125,1411,-23589,30,31,1411,29.0,388,138,30,303440
ABalpppapp:126,ABalpppapp,126,1349,-23651,207,227,1349,28.0,384,146,30,297536
ABalpppapp:127,ABalpppapp,127,1382,-23618,-18,22,1382,27.0,386,144,30,290541
ABalpppapp:128,ABalpppapp,128,1478,-23522,64,106,1478,28.0,382,142,34,377330
ABalpppapp:129,ABalpppapp,129,789,-24211,-666,-660,789,29.0,380,146,30,285165
ABalpppapp:130,ABalpppapp,130,1501,-23499,269,284,1501,27.0,382,144,34,407254
ABalpppapp:131,ABalpppapp,131,1256,-23744,41,29,1256,27.0,380,148,34,414574
ABalpppapp:132,ABalpppapp,132,1469,-23531,100,63,1469,27.0,380,144,30,310257
ABalpppapp:133,ABalpppapp,133,1463,-23537,97,132,1463,26.0,378,144,34,402144
ABalpppapp:134,ABalpppapp,134,1202,-23798,-35,-24,1202,27.0,382,140,34,412450
ABalpppapp:135,ABalpppapp,135,1287,-23713,21,10,1287,28.0,382,142,34,422678
ABalpppapp:136,ABalpppapp,136,1477,-23523,208,199,1477,27.0,386,142,34,427552
ABalpppapp:137,ABalpppapp,137,1637,-23363,274,297,1637,27.0,384,146,34,446863
ABalpppapp:138,ABalpppapp,138,1235,-23765,-131,-102,1235,26.0,386,150,34,431395
ABalpppapp:139,ABalpppapp,139,1295,-23705,-178,-178,1295,27.0,388,146,34,443811
ABalpppapp:140,ABalpppapp,140,1286,-23714,-45,33,1286,26.0,394,148,38,578155
ABalpppapp:141,ABalpppapp,141,1543,-23457,127,190,1543,28.0,394,160,42,775414
ABalpppappa:142,ABalpppappa,142,1134,-23866,-532,-622,1134,27.0,408,168,38,601444
ABalpppappa:143,ABalpppappa,143,1569,-23431,-183,-249,1569,29.0,408,164,42,837254
ABalpppappa:144,ABalpppappa,144,1548,-23452,-170,-87,1548,29.0,416,166,30,314643
ABalpppappa:145,ABalpppappa,145,2256,-22744,274,272,2256,29.0,424,166,30,333508
ABalpppappa:146,ABalpppappa,146,2012,-22988,324,163,2012,28.0,426,170,26,255136
ABalpppappa:147,ABalpppappa,147,2241,-22759,517,508,2241,28.0,422,170,30,364646
ABalpppappa:148,ABalpppappa,148,2316,-22684,650,708,2316,27.0,414,182,26,243779
ABalpppappa:149,ABalpppappa,149,1554,-23446,-26,47,1554,27.0,408,168,26,246842
ABalpppappa:150,ABalpppappa,150,1731,-23269,47,49,1731,27.0,410,172,30,348258
ABalpppappp:142,ABalpppappp,142,1277,-23723,-115,-163,1277,28.0,388,152,26,162039
ABalpppappp:143,ABalpppappp,143,1509,-23491,-34,20,1509,28.0,388,152,26,162039
ABalpppappp:144,ABalpppappp,144,1805,-23195,390,414,1805,26.0,384,160,30,264934
ABalpppappp:145,ABalpppappp,145,1829,-23171,398,387,1829,26.0,382,160,30,270198
ABalpppappp:146,ABalpppappp,146,1772,-23228,203,202,1772,26.0,382,158,30,254388
ABalpppappp:147,ABalpppappp,147,1632,-23368,122,150,1632,25.0,382,160,34,347724
ABalpppappp:148,ABalpppappp,148,1564,-23436,103,136,1564,25.0,374,164,30,272417
ABalpppappp:149,ABalpppappp,149,1398,-23602,-44,76,1398,25.0,374,154,34,355562
ABalpppappp:150,ABalpppappp,150,1596,-23404,206,356,1596,26.0,376,158,34,395022
ABalpppp:55,ABalpppp,55,1467,-23533,-339,-339,1467,32.0,386,258,38,134422
ABalpppp:56,ABalpppp,56,1460,-23540,-225,-233,1460,33.0,380,260,42,155173
ABalpppp:57,ABalpppp,57,1198,-23802,-451,-474,1198,32.0,384,266,46,179462
ABalpppp:58,ABalpppp,58,1280,-23720,-376,-376,1280,30.0,386,272,46,183368
ABalpppp:59,ABalpppp,59,1201,-23799,-388,-415,1201,29.0,380,266,46,181339
ABalpppp:60,ABalpppp,60,1268,-23732,-336,-350,1268,28.0,384,264,46,186164
ABalpppp:61,ABalpppp,61,1150,-23850,-455,-455,1150,26.0,390,254,46,175836
ABalpppp:62,ABalpppp,62,1278,-23722,-364,-364,1278,27.0,400,244,46,169553
ABalpppp:63,ABalpppp,63,1365,-23635,-175,-176,1365,25.0,406,244,46,170579
ABalpppp:64,ABalpppp,64,1221,-23779,-443,-460,1221,26.0,410,224,46,172608
ABalpppp:65,ABalpppp,65,1431,-23569,-213,-214,1431,27.0,414,222,42,131404
ABalpppp:66,ABalpppp,66,1175,-23825,-630,-637,1175,28.0,408,216,42,149438
ABalpppp:67,ABalpppp,67,1323,-23677,-460,-465,1323,30.0,406,210,42,179642
ABalpppp:68,ABalpppp,68,1545,-23455,-302,-314,1545,32.0,406,198,42,212360
ABalpppp:69,ABalpppp,69,1329,-23671,-701,-734,1329,34.0,396,202,42,248871
ABalpppp:70,ABalpppp,70,1587,-23413,-325,-400,1587,36.0,400,194,42,263403
ABalpppp:71,ABalpppp,71,1312,-23688,-603,-704,1312,36.0,410,190,46,281403
ABalpppp:72,ABalpppp,72,1319,-23681,-594,-631,1319,35.0,422,186,42,214915
ABalpppp:73,ABalpppp,73,1167,-23833,-472,-487,1167,32.0,424,186,46,237106
ABalpppp:74,ABalpppp,74,1042,-23958,-527,-540,1042,29.0,420,200,42,241050
ABalppppa:75,ABalppppa,75,1495,-23505,-16,-28,1495,30.0,434,180,34,94543
ABalppppa:76,ABalppppa,76,1214,-23786,-379,-372,1214,29.0,442,184,34,93569
ABalppppa:77,ABalppppa,77,1279,-23721,-341,-340,1279,30.0,440,194,34,91969
ABalppppa:78,ABalppppa,78,1597,-23403,-441,-438,1597,31.0,432,188,38,144148
ABalppppa:79,ABalppppa,79,1604,-23396,-205,-202,1604,32.0,432,190,38,155422
ABalppppa:80,ABalppppa,80,1369,-23631,-571,-585,1369,31.0,434,196,38,189275
ABalppppa:81,ABalppppa,81,1393,-23607,-530,-568,1393,31.0,436,194,38,217928
ABalppppa:82,ABalppppa,82,1533,-23467,-165,-187,1533,29.0,448,184,38,214863
ABalppppa:83,ABalppppa,83,1373,-23627,-266,-295,1373,28.0,448,188,38,226077
ABalppppa:84,ABalppppa,84,1405,-23595,-343,-361,1405,26.0,450,192,34,152680
ABalppppa:85,ABalppppa,85,1489,-23511,-95,-69,1489,24.0,446,190,38,194397
ABalppppa:86,ABalppppa,86,1365,-23635,-281,-315,1365,23.0,454,190,38,187628
ABalppppa:87,ABalppppa,87,1516,-23484,-102,-82,1516,21.0,452,186,34,131569
ABalppppa:88,ABalppppa,88,1256,-23744,-313,-311,1256,22.0,452,188,34,127888
ABalppppa:89,ABalppppa,89,1470,-23530,-56,-73,1470,21.0,450,182,38,206003
ABalppppa:90,ABalppppa,90,1546,-23454,-52,-87,1546,20.0,444,182,38,255542
ABalppppa:91,ABalppppa,91,1283,-23717,-383,-389,1283,19.0,446,164,38,271525
ABalppppa:92,ABalppppa,92,1232,-23768,-362,-393,1232,19.0,438,172,38,274640
ABalppppa:93,ABalppppa,93,1313,-23687,-281,-328,1313,20.0,444,170,38,283357
ABalppppa:94,ABalppppa,94,1273,-23727,-326,-334,1273,22.0,442,172,38,306436
ABalppppa:95,ABalppppa,95,1044,-23956,-561,-605,1044,22.0,448,180,38,308566
ABalppppa:96,ABalppppa,96,1309,-23691,-185,-254,1309,22.0,450,178,38,311159
ABalppppa:97,ABalppppa,97,1391,-23609,-178,-197,1391,24.0,452,182,38,306212
ABalppppa:98,ABalppppa,98,1372,-23628,-174,-219,1372,24.0,452,178,38,314415
ABalppppa:99,ABalppppa,99,1132,-23868,-492,-529,1132,25.0,456,176,38,330156
ABalppppa:100,ABalppppa,100,1325,-23675,-299,-329,1325,25.0,458,186,38,341034
ABalppppa:101,ABalppppa,101,1350,-23650,-217,-266,1350,25.0,450,174,38,352484
ABalppppa:102,ABalppppa,102,1427,-23573,-158,-186,1427,25.0,446,174,42,424495
ABalppppa:103,ABalppppa,103,1448,-23552,-142,-150,1448,26.0,442,174,38,372928
ABalppppaa:104,ABalppppaa,104,1316,-23684,-344,-299,1316,27.0,448,168,30,173963
ABalppppaa:105,ABalppppaa,105,1203,-23797,-178,-151,1203,25.0,450,166,30,175070
ABalppppaa:106,ABalppppaa,106,1320,-23680,-133,-144,1320,24.0,444,156,30,181661
ABalppppaa:107,ABalppppaa,107,1542,-23458,218,208,1542,22.0,448,152,34,215876
ABalppppaa:108,ABalppppaa,108,1155,-23845,-311,-287,1155,24.0,440,146,34,260304
ABalppppaa:109,ABalppppaa,109,1462,-23538,166,180,1462,23.0,432,138,34,267063
ABalppppaa:110,ABalppppaa,110,731,-24269,-610,-616,731,23.0,428,144,34,288847
ABalppppaa:111,ABalppppaa,111,1128,-23872,-256,-258,1128,23.0,426,134,30,224813
ABalppppaa:112,ABalppppaa,112,1237,-23763,-97,-95,1237,22.0,428,144,30,229057
ABalppppaa:113,ABalppppaa,113,903,-24097,-538,-611,903,22.0,430,152,34,310967
ABalppppaa:114,ABalppppaa,114,1470,-23530,-174,-215,1470,25.0,434,150,30,233988
ABalppppaa:115,ABalppppaa,115,1269,-23731,-339,-366,1269,27.0,430,156,30,254842
ABalppppaa:116,ABalppppaa,116,1314,-23686,-448,-534,1314,27.0,432,152,34,329749
ABalppppaa:117,ABalppppaa,117,1622,-23378,77,67,1622,25.0,430,142,30,286056
ABalppppaa:118,ABalppppaa,118,1283,-23717,-119,-154,1283,23.0,426,134,34,373688
ABalppppaa:119,ABalppppaa,119,1608,-23392,165,172,1608,24.0,424,136,34,373714
ABalppppaa:120,ABalppppaa,120,1549,-23451,-28,-69,1549,24.0,426,142,34,357585
ABalppppaa:121,ABalppppaa,121,1424,-23576,38,32,1424,25.0,426,144,34,357049
ABalppppaa:122,ABalppppaa,122,1659,-23341,31,-58,1659,27.0,426,142,30,296935
ABalppppaa:123,ABalppppaa,123,1316,-23684,-215,-260,1316,26.0,430,142,30,332396
ABalppppaa:124,ABalppppaa,124,1554,-23446,157,163,1554,26.0,428,144,34,397557
ABalppppaa:125,ABalppppaa,125,1630,-23370,94,69,1630,26.0,426,142,30,309998
ABalppppaa:126,ABalppppaa,126,1393,-23607,-14,-60,1393,25.0,426,148,30,303172
ABalppppaa:127,ABalppppaa,127,1515,-23485,57,132,1515,24.0,426,140,34,396682
ABalppppaa:128,ABalppppaa,128,1654,-23346,239,270,1654,24.0,424,138,34,397265
ABalppppaa:129,ABalppppaa,129,1669,-23331,275,342,1669,24.0,428,142,30,291668
ABalppppaa:130,ABalppppaa,130,1760,-23240,409,363,1760,24.0,426,134,30,333313
ABalppppaa:131,ABalppppaa,131,1368,-23632,-265,-170,1368,24.0,430,138,34,468511
ABalppppaa:132,ABalppppaa,132,1235,-23765,-422,-441,1235,25.0,426,134,34,477415
ABalppppaa:133,ABalppppaa,133,1412,-23588,-152,-97,1412,25.0,426,134,34,484368
ABalppppaa:134,ABalppppaa,134,1484,-23516,-171,-128,1484,27.0,424,132,30,374438
ABalppppaa:135,ABalppppaa,135,1578,-23422,28,26,1578,26.0,426,136,34,468437
ABalppppaa:136,ABalppppaa,136,1465,-23535,169,140,1465,27.0,424,136,30,347444
ABalppppaa:137,ABalppppaa,137,1738,-23262,234,208,1738,27.0,422,134,30,368212
ABalppppaa:138,ABalppppaa,138,1872,-23128,138,169,1872,28.0,420,136,30,362319
ABalppppaa:139,ABalppppaa,139,1622,-23378,-33,-114,1622,29.0,420,136,34,490225
ABalppppaa:140,ABalppppaa,140,1789,-23211,52,61,1789,31.0,416,142,34,491257
ABalppppaa:141,ABalppppaa,141,2058,-22942,330,415,2058,30.0,418,146,34,510459
ABalppppaa:142,ABalppppaa,142,1838,-23162,-92,-247,1838,32.0,420,144,34,518981
ABalppppaa:143,ABalppppaa,143,1592,-23408,-128,-348,1592,33.0,420,152,34,511418
ABalppppaa:144,ABalppppaa,144,2238,-22762,326,292,2238,34.0,424,152,34,515649
ABalppppaa:145,ABalppppaa,145,1853,-23147,27,-17,1853,33.0,428,150,34,497340
ABalppppaa:146,ABalppppaa,146,1894,-23106,-12,-56,1894,34.0,426,156,34,494059
ABalppppaa:147,ABalppppaa,147,1759,-23241,-219,-268,1759,33.0,424,156,38,704263
ABalppppaa:148,ABalppppaa,148,1352,-23648,-457,-537,1352,33.0,424,170,34,491043
ABalppppaa:149,ABalppppaa,149,1785,-23215,-33,-137,1785,31.0,422,160,34,488455
ABalppppaa:150,ABalppppaa,150,1643,-23357,-351,-498,1643,31.0,422,166,34,497646
ABalppppap:104,ABalppppap,104,1723,-23277,77,59,1723,27.0,420,194,30,167861
ABalppppap:105,ABalppppap,105,1818,-23182,244,237,1818,26.0,404,194,30,159899
ABalppppap:106,ABalppppap,106,1240,-23760,-489,-489,1240,26.0,408,200,30,158090
ABalppppap:107,ABalppppap,107,1054,-23946,-543,-556,1054,23.0,408,194,30,149062
ABalppppap:108,ABalppppap,108,1623,-23377,81,104,1623,23.0,408,188,30,155260
ABalppppap:109,ABalppppap,109,1149,-23851,-434,-530,1149,24.0,408,182,34,260012
ABalppppap:110,ABalppppap,110,1462,-23538,-246,-269,1462,23.0,410,188,34,237766
ABalppppap:111,ABalppppap,111,1316,-23684,-287,-306,1316,23.0,410,180,30,198949
ABalppppap:112,ABalppppap,112,1492,-23508,-17,-52,1492,23.0,408,182,34,261378
ABalppppap:113,ABalppppap,113,1120,-23880,-419,-449,1120,21.0,412,188,30,198402
ABalppppap:114,ABalppppap,114,1648,-23352,19,-12,1648,22.0,410,174,34,271381
ABalppppap:115,ABalppppap,115,1637,-23363,4,-54,1637,21.0,412,178,34,275373
ABalppppap:116,ABalppppap,116,1817,-23183,200,150,1817,23.0,416,180,34,283198
ABalppppap:117,ABalppppap,117,1809,-23191,272,240,1809,23.0,406,172,34,289457
ABalppppap:118,ABalppppap,118,1525,-23475,-121,-151,1525,23.0,406,174,34,309212
ABalppppap:119,ABalppppap,119,1492,-23508,-7,-49,1492,24.0,408,172,34,321711
ABalppppap:120,ABalppppap,120,1391,-23609,-136,-219,1391,24.0,404,170,34,356914
ABalppppap:121,ABalppppap,121,1368,-23632,-55,-123,1368,23.0,400,166,34,383873
ABalppppap:122,ABalppppap,122,1326,-23674,-265,-292,1326,24.0,402,164,34,397567
ABalppppap:123,ABalppppap,123,1571,-23429,-118,-158,1571,23.0,404,166,34,382518
ABalppppap:124,ABalppppap,124,1155,-23845,-472,-480,1155,24.0,410,172,34,374850
ABalppppap:125,ABalppppap,125,1480,-23520,-195,-217,1480,23.0,408,166,34,385829
ABalppppap:126,ABalppppap,126,1181,-23819,-518,-528,1181,23.0,410,172,34,365999
ABalppppap:127,ABalppppap,127,1454,-23546,-369,-382,1454,23.0,416,176,34,343431
ABalppppap:128,ABalppppap,128,1323,-23677,-163,-151,1323,23.0,412,172,34,354106
ABalppppap:129,ABalppppap,129,1565,-23435,-63,-116,1565,22.0,412,174,34,366461
ABalppppap:130,ABalppppap,130,1585,-23415,-148,-237,1585,23.0,414,168,30,304640
ABalppppap:131,ABalppppap,131,1601,-23399,35,5,1601,23.0,416,168,34,397961
ABalppppap:132,ABalppppap,132,1543,-23457,-162,-326,1543,23.0,416,164,34,431064
ABalppppap:133,ABalppppap,133,1623,-23377,-45,-160,1623,23.0,416,166,38,599456
ABalppppap:134,ABalppppap,134,1582,-23418,-175,-209,1582,23.0,424,162,38,599884
ABalppppap:135,ABalppppap,135,1630,-23370,31,-7,1630,22.0,422,162,34,458546
ABalppppap:136,ABalppppap,136,1598,-23402,-148,-230,1598,23.0,424,168,34,441216
ABalppppap:137,ABalppppap,137,1521,-23479,-337,-363,1521,23.0,428,170,34,426817
ABalppppap:138,ABalppppap,138,1378,-23622,-422,-419,1378,23.0,430,170,38,576978
ABalppppap:139,ABalppppap,139,1685,-23315,-91,-177,1685,23.0,428,168,38,606542
ABalppppap:140,ABalppppap,140,1472,-23528,-332,-320,1472,23.0,428,170,38,636461
ABalppppap:141,ABalppppap,141,2027,-22973,210,174,2027,23.0,424,182,38,619275
ABalppppap:142,ABalppppap,142,1728,-23272,-86,-157,1728,22.0,424,172,38,652055
ABalppppap:143,ABalppppap,143,1899,-23101,80,19,1899,23.0,420,170,38,675053
ABalppppap:144,ABalppppap,144,1734,-23266,45,3,1734,23.0,424,168,38,651726
ABalppppap:145,ABalppppap,145,2087,-22913,56,101,2087,24.0,428,166,34,517334
ABalppppap:146,ABalppppap,146,1377,-23623,-512,-544,1377,24.0,424,172,34,469511
ABalppppap:147,ABalppppap,147,1944,-23056,-74,-66,1944,23.0,424,168,34,475459
ABalppppapa:148,ABalppppapa,148,2618,-22382,603,544,2618,23.0,444,176,30,286330
