20241010_JIM767_25_L2	1	0	0
20241010_JIM767_25_L2	2	90	90
20241010_JIM767_25_L2	3	179	89
20241010_JIM767_25_L2	4	270	90
20241010_JIM767_25_L2	5	360	90
20241010_JIM767_25_L2	6	450	90
20241010_JIM767_25_L2	7	540	90
20241010_JIM767_25_L2	8	631	90
20241010_JIM767_25_L2	9	721	90
20241010_JIM767_25_L2	10	811	90
20241010_JIM767_25_L2	11	902	90
20241010_JIM767_25_L2	12	992	90
20241010_JIM767_25_L2	13	1082	90
20241010_JIM767_25_L2	14	1173	90
20241010_JIM767_25_L2	15	1263	90
20241010_JIM767_25_L2	16	1353	90
20241010_JIM767_25_L2	17	1444	90
20241010_JIM767_25_L2	18	1534	90
20241010_JIM767_25_L2	19	1624	90
20241010_JIM767_25_L2	20	1714	90
20241010_JIM767_25_L2	21	1805	90
20241010_JIM767_25_L2	22	1895	90
20241010_JIM767_25_L2	23	1985	90
20241010_JIM767_25_L2	24	2076	90
20241010_JIM767_25_L2	25	2166	90
20241010_JIM767_25_L2	26	2257	90
20241010_JIM767_25_L2	27	2347	90
20241010_JIM767_25_L2	28	2437	90
20241010_JIM767_25_L2	29	2528	90
20241010_JIM767_25_L2	30	2618	90
20241010_JIM767_25_L2	31	2708	90
20241010_JIM767_25_L2	32	2798	90
20241010_JIM767_25_L2	33	2889	90
20241010_JIM767_25_L2	34	2979	90
20241010_JIM767_25_L2	35	3069	90
20241010_JIM767_25_L2	36	3159	90
20241010_JIM767_25_L2	37	3249	90
20241010_JIM767_25_L2	38	3340	90
20241010_JIM767_25_L2	39	3430	90
20241010_JIM767_25_L2	40	3520	90
20241010_JIM767_25_L2	41	3611	90
20241010_JIM767_25_L2	42	3701	90
20241010_JIM767_25_L2	43	3791	90
20241010_JIM767_25_L2	44	3882	90
20241010_JIM767_25_L2	45	3972	90
20241010_JIM767_25_L2	46	4062	90
20241010_JIM767_25_L2	47	4153	90
20241010_JIM767_25_L2	48	4243	90
20241010_JIM767_25_L2	49	4333	90
20241010_JIM767_25_L2	50	4424	90
20241010_JIM767_25_L2	51	4514	90
20241010_JIM767_25_L2	52	4604	90
20241010_JIM767_25_L2	53	4695	90
20241010_JIM767_25_L2	54	4785	90
20241010_JIM767_25_L2	55	4875	90
20241010_JIM767_25_L2	56	4965	90
20241010_JIM767_25_L2	57	5056	90
20241010_JIM767_25_L2	58	5146	90
20241010_JIM767_25_L2	59	5236	90
20241010_JIM767_25_L2	60	5327	90
20241010_JIM767_25_L2	61	5417	90
20241010_JIM767_25_L2	62	5507	90
20241010_JIM767_25_L2	63	5598	90
20241010_JIM767_25_L2	64	5688	90
20241010_JIM767_25_L2	65	5778	90
20241010_JIM767_25_L2	66	5869	90
20241010_JIM767_25_L2	67	5959	90
20241010_JIM767_25_L2	68	6049	90
20241010_JIM767_25_L2	69	6139	90
20241010_JIM767_25_L2	70	6230	90
20241010_JIM767_25_L2	71	6320	90
20241010_JIM767_25_L2	72	6411	90
20241010_JIM767_25_L2	73	6502	90
20241010_JIM767_25_L2	74	6592	90
20241010_JIM767_25_L2	75	6683	90
