cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,421,-24579,-830,-831,421,39.0,448,572,106,4251334
ABa:2,ABa,2,487,-24513,-568,-568,487,34.0,440,570,74,1203997
ABal:3,ABal,3,693,-24307,-513,-530,693,41.0,410,582,58,503673
ABal:4,ABal,4,834,-24166,-581,-581,834,37.0,380,594,58,517962
ABal:5,ABal,5,822,-24178,-596,-596,822,35.0,374,606,66,547539
ABal:6,ABal,6,679,-24321,-769,-769,679,37.0,364,610,74,863420
ABal:7,ABal,7,624,-24376,-622,-624,624,42.0,376,640,70,935397
ABal:8,ABal,8,631,-24369,-595,-610,631,45.0,380,634,78,1351163
ABal:9,ABal,9,829,-24171,-530,-553,829,40.0,382,642,78,1554868
ABal:10,ABal,10,688,-24312,-695,-716,688,41.0,372,640,86,2341380
ABal:11,ABal,11,773,-24227,-697,-698,773,36.0,366,658,86,2595299
ABal:12,ABal,12,679,-24321,-794,-796,679,33.0,370,660,90,3060526
ABal:13,ABal,13,696,-24304,-822,-825,696,29.0,390,656,90,2851698
ABal:14,ABal,14,672,-24328,-862,-863,672,29.0,396,642,74,1052602
ABala:15,ABala,15,794,-24206,-597,-624,794,40.0,422,630,54,391407
ABala:16,ABala,16,911,-24089,-488,-488,911,37.0,426,636,50,296632
ABala:17,ABala,17,816,-24184,-589,-589,816,35.0,444,640,54,318128
ABala:18,ABala,18,814,-24186,-647,-648,814,33.0,444,652,66,575514
ABala:19,ABala,19,782,-24218,-588,-601,782,30.0,444,664,70,853369
ABala:20,ABala,20,766,-24234,-679,-681,766,31.0,466,652,70,914524
ABala:21,ABala,21,809,-24191,-631,-634,809,33.0,456,650,70,982043
ABala:22,ABala,22,814,-24186,-603,-602,814,30.0,454,648,70,965417
ABala:23,ABala,23,746,-24254,-676,-675,746,31.0,466,648,70,945864
ABala:24,ABala,24,720,-24280,-705,-705,720,30.0,462,640,74,1052015
ABala:25,ABala,25,705,-24295,-651,-649,705,29.0,456,646,74,1013300
ABala:26,ABala,26,726,-24274,-644,-644,726,28.0,458,632,74,865438
ABala:27,ABala,27,614,-24386,-803,-799,614,31.0,458,626,78,721398
ABala:28,ABala,28,711,-24289,-686,-686,711,30.0,472,618,62,527057
ABalaa:29,ABalaa,29,869,-24131,-536,-536,869,28.0,472,640,46,260553
ABalaa:30,ABalaa,30,1044,-23956,-409,-409,1044,31.0,478,638,54,303887
ABalaa:31,ABalaa,31,845,-24155,-578,-577,845,33.0,474,644,54,302122
ABalaa:32,ABalaa,32,833,-24167,-503,-503,833,33.0,476,654,58,383214
ABalaa:33,ABalaa,33,654,-24346,-637,-637,654,31.0,470,658,58,429008
ABalaa:34,ABalaa,34,747,-24253,-486,-486,747,28.0,446,660,62,472557
ABalaa:35,ABalaa,35,713,-24287,-482,-482,713,28.0,446,654,62,490011
ABalaa:36,ABalaa,36,746,-24254,-449,-449,746,29.0,462,650,62,501652
ABalaa:37,ABalaa,37,759,-24241,-478,-478,759,31.0,462,656,62,509334
ABalaa:38,ABalaa,38,644,-24356,-588,-588,644,31.0,468,652,66,605367
ABalaa:39,ABalaa,39,737,-24263,-434,-434,737,31.0,470,656,62,521631
ABalaa:40,ABalaa,40,688,-24312,-524,-525,688,32.0,454,656,66,580759
ABalaa:41,ABalaa,41,674,-24326,-543,-542,674,32.0,452,656,62,495519
ABalaa:42,ABalaa,42,680,-24320,-541,-541,680,32.0,448,652,62,461856
ABalaa:43,ABalaa,43,625,-24375,-530,-530,625,33.0,454,652,62,464793
ABalaa:44,ABalaa,44,629,-24371,-614,-614,629,33.0,440,644,62,421687
ABalaa:45,ABalaa,45,699,-24301,-568,-569,699,33.0,444,642,62,325176
ABalaa:46,ABalaa,46,686,-24314,-552,-552,686,34.0,442,646,50,295244
ABalaaa:47,ABalaaa,47,931,-24069,-340,-341,931,40.0,472,656,42,181568
ABalaaa:48,ABalaaa,48,985,-24015,-498,-495,985,41.0,458,646,42,148594
ABalaaa:49,ABalaaa,49,792,-24208,-524,-545,792,41.0,452,650,42,131480
ABalaaa:50,ABalaaa,50,760,-24240,-441,-452,760,39.0,452,660,50,201620
ABalaaa:51,ABalaaa,51,673,-24327,-414,-425,673,39.0,462,664,50,217264
ABalaaa:52,ABalaaa,52,874,-24126,-238,-229,874,38.0,466,664,50,221477
ABalaaa:53,ABalaaa,53,878,-24122,-216,-223,878,38.0,470,662,50,233047
ABalaaa:54,ABalaaa,54,941,-24059,-234,-243,941,38.0,460,666,50,238756
ABalaaa:55,ABalaaa,55,857,-24143,-336,-339,857,37.0,466,664,54,300081
ABalaaa:56,ABalaaa,56,745,-24255,-442,-452,745,39.0,474,658,54,293474
ABalaaa:57,ABalaaa,57,667,-24333,-472,-467,667,40.0,476,656,50,265282
ABalaaa:58,ABalaaa,58,685,-24315,-479,-486,685,39.0,478,664,54,313423
ABalaaa:59,ABalaaa,59,841,-24159,-309,-304,841,39.0,478,660,54,310361
ABalaaa:60,ABalaaa,60,786,-24214,-412,-407,786,41.0,480,654,50,269141
ABalaaa:61,ABalaaa,61,808,-24192,-493,-486,808,40.0,482,654,54,326578
ABalaaa:62,ABalaaa,62,810,-24190,-428,-430,810,40.0,482,652,54,320274
ABalaaa:63,ABalaaa,63,779,-24221,-404,-407,779,40.0,476,660,54,314047
ABalaaa:64,ABalaaa,64,727,-24273,-501,-505,727,38.0,472,658,54,344689
ABalaaa:65,ABalaaa,65,673,-24327,-555,-561,673,38.0,466,660,50,310696
ABalaaa:66,ABalaaa,66,748,-24252,-391,-409,748,38.0,464,660,54,311251
ABalaaa:67,ABalaaa,67,919,-24081,-258,-261,919,36.0,470,660,50,307960
ABalaaaa:68,ABalaaaa,68,1082,-23918,-51,-51,1082,32.0,430,676,38,140523
ABalaaaa:69,ABalaaaa,69,1240,-23760,157,157,1240,29.0,442,674,42,180058
ABalaaaa:70,ABalaaaa,70,702,-24298,-262,-258,702,27.0,454,666,46,172947
ABalaaaa:71,ABalaaaa,71,741,-24259,-258,-256,741,26.0,446,670,46,188049
ABalaaaa:72,ABalaaaa,72,748,-24252,-203,-196,748,24.0,450,662,46,179243
ABalaaaa:73,ABalaaaa,73,827,-24173,-112,-100,827,23.0,444,656,46,179760
ABalaaaa:74,ABalaaaa,74,799,-24201,-184,-180,799,24.0,454,648,46,215925
ABalaaaa:75,ABalaaaa,75,650,-24350,-393,-389,650,24.0,446,656,46,228435
ABalaaaa:76,ABalaaaa,76,662,-24338,-419,-418,662,25.0,450,650,46,225994
ABalaaaa:77,ABalaaaa,77,857,-24143,-188,-189,857,25.0,448,660,46,246588
ABalaaaa:78,ABalaaaa,78,864,-24136,-188,-188,864,26.0,440,662,46,252619
ABalaaaa:79,ABalaaaa,79,753,-24247,-281,-282,753,27.0,444,662,46,271204
ABalaaaa:80,ABalaaaa,80,727,-24273,-292,-300,727,26.0,446,668,46,245842
ABalaaaa:81,ABalaaaa,81,970,-24030,-61,-61,970,27.0,450,674,46,247017
ABalaaaa:82,ABalaaaa,82,860,-24140,-167,-157,860,31.0,460,678,46,261077
ABalaaaa:83,ABalaaaa,83,1023,-23977,-216,-195,1023,32.0,450,680,46,278542
ABalaaaa:84,ABalaaaa,84,755,-24245,-391,-382,755,32.0,448,684,46,282474
ABalaaaa:85,ABalaaaa,85,891,-24109,-211,-218,891,34.0,448,684,46,286253
ABalaaaa:86,ABalaaaa,86,1077,-23923,-131,-108,1077,34.0,454,684,46,304147
ABalaaaa:87,ABalaaaa,87,896,-24104,-217,-247,896,36.0,458,682,46,301109
ABalaaaa:88,ABalaaaa,88,884,-24116,-331,-339,884,38.0,446,684,46,326257
ABalaaaa:89,ABalaaaa,89,1113,-23887,-87,-62,1113,38.0,452,688,46,330577
ABalaaaa:90,ABalaaaa,90,1058,-23942,-95,-77,1058,37.0,454,686,46,373078
ABalaaaa:91,ABalaaaa,91,959,-24041,-239,-155,959,36.0,472,684,46,401345
ABalaaaa:92,ABalaaaa,92,900,-24100,-324,-208,900,37.0,472,684,50,472593
ABalaaaa:93,ABalaaaa,93,824,-24176,-227,-212,824,37.0,476,688,42,344775
ABalaaaa:94,ABalaaaa,94,809,-24191,-419,-380,809,36.0,464,672,46,428612
ABalaaaa:95,ABalaaaa,95,1037,-23963,-201,-158,1037,37.0,456,670,44,264562
ABalaaaa:96,ABalaaaa,96,739,-24261,-374,-380,739,40.0,460,660,38,303693
ABalaaaal:97,ABalaaaal,97,1084,-23916,42,44,1084,44.0,452,652,30,157019
ABalaaaal:98,ABalaaaal,98,934,-24066,-157,-170,934,43.0,446,668,38,226896
ABalaaaal:99,ABalaaaal,99,720,-24280,-558,-561,720,43.0,436,656,38,212203
ABalaaaal:100,ABalaaaal,100,769,-24231,-317,-354,769,43.0,426,668,38,216205
ABalaaaal:101,ABalaaaal,101,1085,-23915,-149,-133,1085,40.0,438,664,38,201483
ABalaaaal:102,ABalaaaal,102,722,-24278,-490,-529,722,41.0,442,672,38,227299
ABalaaaal:103,ABalaaaal,103,1040,-23960,-129,-115,1040,40.0,432,668,34,152671
ABalaaaal:104,ABalaaaal,104,878,-24122,-409,-375,878,39.0,436,668,38,204390
ABalaaaal:105,ABalaaaal,105,962,-24038,-158,-157,962,38.0,440,674,34,164171
ABalaaaal:106,ABalaaaal,106,1151,-23849,-397,-176,1151,38.0,442,676,38,251606
ABalaaaal:107,ABalaaaal,107,1152,-23848,-155,-77,1152,38.0,440,680,34,205050
ABalaaaal:108,ABalaaaal,108,917,-24083,-181,-134,917,37.0,458,682,38,297400
ABalaaaal:109,ABalaaaal,109,1053,-23947,-204,-172,1053,39.0,450,676,38,300487
ABalaaaal:110,ABalaaaal,110,1361,-23639,118,187,1361,40.0,438,674,38,299852
ABalaaaal:111,ABalaaaal,111,1072,-23928,-135,-71,1072,38.0,440,686,38,294155
ABalaaaal:112,ABalaaaal,112,1286,-23714,186,207,1286,38.0,446,676,38,304695
ABalaaaal:113,ABalaaaal,113,1363,-23637,-186,47,1363,37.0,436,676,38,318140
ABalaaaal:114,ABalaaaal,114,1201,-23799,-339,-123,1201,38.0,436,678,38,318185
ABalaaaal:115,ABalaaaal,115,1289,-23711,-130,-82,1289,38.0,438,670,38,319583
ABalaaaal:116,ABalaaaal,116,1598,-23402,103,282,1598,38.0,444,670,38,336129
ABalaaaal:117,ABalaaaal,117,1501,-23499,-102,51,1501,39.0,448,664,38,359462
ABalaaaal:118,ABalaaaal,118,1338,-23662,-129,-5,1338,42.0,438,670,38,374589
ABalaaaal:119,ABalaaaal,119,2023,-22977,500,638,2023,42.0,442,674,34,265107
ABalaaaal:120,ABalaaaal,120,1630,-23370,-39,-81,1630,42.0,442,664,38,380675
ABalaaaal:121,ABalaaaal,121,1416,-23584,31,-7,1416,42.0,446,670,42,458433
ABalaaaal:122,ABalaaaal,122,1447,-23553,56,10,1447,41.0,448,674,42,480917
ABalaaaal:123,ABalaaaal,123,1069,-23931,-138,-51,1069,42.0,436,674,42,417535
ABalaaaal:124,ABalaaaal,124,1004,-23996,-123,-143,1004,41.0,442,682,42,446368
ABalaaaal:125,ABalaaaal,125,1260,-23740,31,106,1260,41.0,444,686,42,468663
ABalaaaal:126,ABalaaaal,126,1870,-23130,341,538,1870,41.0,458,672,38,390064
ABalaaaal:127,ABalaaaal,127,1280,-23720,-91,-20,1280,44.0,452,664,38,373130
ABalaaaal:128,ABalaaaal,128,1398,-23602,114,127,1398,43.0,452,670,34,342595
ABalaaaala:129,ABalaaaala,129,1083,-23917,130,93,1083,44.0,480,656,30,210758
ABalaaaala:130,ABalaaaala,130,1341,-23659,-26,-81,1341,43.0,472,660,30,209239
ABalaaaala:131,ABalaaaala,131,832,-24168,-264,-286,832,45.0,462,666,34,286234
ABalaaaala:132,ABalaaaala,132,1300,-23700,-29,-84,1300,43.0,464,660,34,271051
ABalaaaala:133,ABalaaaala,133,1374,-23626,52,-27,1374,43.0,464,664,30,210717
ABalaaaala:134,ABalaaaala,134,884,-24116,-652,-753,884,43.0,464,664,30,210717
ABalaaaala:135,ABalaaaala,135,1117,-23883,-324,-355,1117,44.0,456,660,30,228772
ABalaaaala:136,ABalaaaala,136,1498,-23502,-39,-100,1498,44.0,444,660,30,211878
ABalaaaala:137,ABalaaaala,137,1345,-23655,-111,-247,1345,44.0,440,660,30,206094
ABalaaaala:138,ABalaaaala,138,1308,-23692,-189,-278,1308,43.0,444,664,30,214997
ABalaaaala:139,ABalaaaala,139,1374,-23626,-262,-332,1374,44.0,438,658,30,214110
ABalaaaala:140,ABalaaaala,140,1731,-23269,163,1,1731,45.0,442,656,30,221019
ABalaaaala:141,ABalaaaala,141,1444,-23556,41,-140,1444,45.0,444,662,30,232235
ABalaaaala:142,ABalaaaala,142,1785,-23215,-77,-242,1785,43.0,446,666,30,232021
ABalaaaala:143,ABalaaaala,143,1411,-23589,98,-14,1411,45.0,444,660,30,236506
ABalaaaala:144,ABalaaaala,144,1430,-23570,-213,-350,1430,44.0,444,662,34,322490
ABalaaaala:145,ABalaaaala,145,1043,-23957,-300,-276,1043,44.0,444,668,34,311138
ABalaaaala:146,ABalaaaala,146,963,-24037,-314,-454,963,45.0,442,678,34,300302
ABalaaaala:147,ABalaaaala,147,1250,-23750,66,32,1250,44.0,440,674,34,310423
ABalaaaala:148,ABalaaaala,148,1001,-23999,-183,-133,1001,44.0,436,670,34,335984
ABalaaaala:149,ABalaaaala,149,814,-24186,-426,-410,814,44.0,440,660,34,334272
ABalaaaalp:129,ABalaaaalp,129,1490,-23510,194,227,1490,42.0,442,680,30,191410
ABalaaaalp:130,ABalaaaalp,130,996,-24004,-228,-203,996,41.0,444,680,30,188157
ABalaaaalp:131,ABalaaaalp,131,1084,-23916,-15,35,1084,42.0,440,682,30,198524
ABalaaaalp:132,ABalaaaalp,132,1382,-23618,9,53,1382,43.0,428,676,30,178907
ABalaaaalp:133,ABalaaaalp,133,1019,-23981,-376,-341,1019,44.0,428,672,34,226765
ABalaaaalp:134,ABalaaaalp,134,1582,-23418,122,77,1582,44.0,420,666,30,176756
ABalaaaalp:135,ABalaaaalp,135,1702,-23298,164,175,1702,44.0,416,668,30,177820
ABalaaaalp:136,ABalaaaalp,136,1095,-23905,-91,-98,1095,46.0,408,664,30,183283
ABalaaaalp:137,ABalaaaalp,137,1569,-23431,201,145,1569,46.0,410,664,34,240916
ABalaaaalp:138,ABalaaaalp,138,1207,-23793,-71,-89,1207,45.0,410,662,30,196696
ABalaaaalp:139,ABalaaaalp,139,1432,-23568,68,77,1432,45.0,404,658,30,194503
ABalaaaalp:140,ABalaaaalp,140,1316,-23684,-151,-137,1316,46.0,408,656,30,200029
ABalaaaalp:141,ABalaaaalp,141,1258,-23742,9,19,1258,45.0,410,666,30,194521
ABalaaaalp:142,ABalaaaalp,142,1258,-23742,-24,-1,1258,45.0,408,668,30,203748
ABalaaaalp:143,ABalaaaalp,143,1378,-23622,-117,-115,1378,45.0,406,662,30,187937
ABalaaaalp:144,ABalaaaalp,144,1893,-23107,495,526,1893,45.0,408,664,30,196455
ABalaaaalp:145,ABalaaaalp,145,1599,-23401,305,291,1599,45.0,406,668,30,202024
ABalaaaalp:146,ABalaaaalp,146,1076,-23924,-217,-253,1076,45.0,404,672,30,213984
ABalaaaalp:147,ABalaaaalp,147,1091,-23909,-598,-593,1091,44.0,404,660,30,192269
ABalaaaalp:148,ABalaaaalp,148,1338,-23662,69,45,1338,44.0,404,660,34,250467
ABalaaaalp:149,ABalaaaalp,149,1109,-23891,-128,-181,1109,44.0,406,658,30,200309
ABalaaaar:97,ABalaaaar,97,1271,-23729,-451,-439,1271,33.0,454,668,34,160025
ABalaaaar:98,ABalaaaar,98,957,-24043,-326,-285,957,32.0,462,674,34,155873
ABalaaaar:99,ABalaaaar,99,998,-24002,-3,121,998,30.0,470,666,38,219239
ABalaaaar:100,ABalaaaar,100,855,-24145,-235,-77,855,31.0,468,680,38,205956
ABalaaaar:101,ABalaaaar,101,964,-24036,-167,27,964,30.0,476,672,38,222283
ABalaaaar:102,ABalaaaar,102,676,-24324,-323,-186,676,31.0,492,666,38,238140
ABalaaaar:103,ABalaaaar,103,964,-24036,133,159,964,33.0,490,672,38,245315
ABalaaaar:104,ABalaaaar,104,720,-24280,-174,-184,720,32.0,494,662,38,242621
ABalaaaar:105,ABalaaaar,105,846,-24154,-101,-104,846,31.0,492,658,38,247253
ABalaaaar:106,ABalaaaar,106,921,-24079,-19,-30,921,31.0,492,662,38,255026
ABalaaaar:107,ABalaaaar,107,1051,-23949,47,44,1051,33.0,488,664,38,303075
ABalaaaar:108,ABalaaaar,108,1009,-23991,-9,-21,1009,32.0,490,658,38,308860
ABalaaaar:109,ABalaaaar,109,816,-24184,-221,-239,816,33.0,490,658,38,326750
ABalaaaar:110,ABalaaaar,110,1113,-23887,11,18,1113,33.0,484,666,38,336982
ABalaaaar:111,ABalaaaar,111,945,-24055,-179,-211,945,34.0,486,666,38,330393
ABalaaaar:112,ABalaaaar,112,910,-24090,-190,-209,910,33.0,486,664,38,327898
ABalaaaar:113,ABalaaaar,113,1082,-23918,-96,-100,1082,34.0,488,666,38,352076
ABalaaaar:114,ABalaaaar,114,1071,-23929,-192,-205,1071,35.0,490,674,38,365567
ABalaaaar:115,ABalaaaar,115,1096,-23904,15,27,1096,35.0,480,670,38,375316
ABalaaaar:116,ABalaaaar,116,1095,-23905,-42,-34,1095,36.0,492,670,38,355422
ABalaaaar:117,ABalaaaar,117,1295,-23705,-18,93,1295,36.0,504,660,38,356626
ABalaaaar:118,ABalaaaar,118,1143,-23857,57,56,1143,39.0,488,676,38,385646
ABalaaaar:119,ABalaaaar,119,1396,-23604,72,81,1396,39.0,494,674,38,386538
ABalaaaar:120,ABalaaaar,120,1385,-23615,148,152,1385,41.0,496,670,38,389554
ABalaaaar:121,ABalaaaar,121,1241,-23759,-45,-51,1241,39.0,502,672,38,386504
ABalaaaar:122,ABalaaaar,122,1129,-23871,-148,-140,1129,39.0,512,666,38,388112
ABalaaaar:123,ABalaaaar,123,977,-24023,-163,-162,977,39.0,500,672,38,361613
ABalaaaar:124,ABalaaaar,124,1054,-23946,-210,-123,1054,38.0,518,656,42,486259
ABalaaaar:125,ABalaaaar,125,1261,-23739,-131,-59,1261,36.0,510,656,38,427627
ABalaaaar:126,ABalaaaar,126,1426,-23574,-212,-192,1426,36.0,504,646,38,438180
ABalaaaar:127,ABalaaaar,127,1408,-23592,4,65,1408,37.0,500,658,42,467936
ABalaaaar:128,ABalaaaar,128,1007,-23993,-242,-217,1007,37.0,498,662,38,403422
ABalaaaar:129,ABalaaaar,129,1466,-23534,60,59,1466,36.0,500,658,34,356289
ABalaaaarl:130,ABalaaaarl,130,1734,-23266,543,549,1734,34.0,482,676,30,197226
ABalaaaarl:131,ABalaaaarl,131,1407,-23593,-277,-278,1407,35.0,462,678,30,180265
ABalaaaarl:132,ABalaaaarl,132,1714,-23286,320,375,1714,37.0,458,690,38,281807
ABalaaaarl:133,ABalaaaarl,133,1377,-23623,-316,-244,1377,37.0,455,690,34,132940
ABalaaaarl:134,ABalaaaarl,134,1857,-23143,-45,268,1857,39.0,450,690,34,213922
ABalaaaarl:135,ABalaaaarl,135,1818,-23182,-160,-2,1818,39.0,454,690,34,207091
ABalaaaarl:136,ABalaaaarl,136,1621,-23379,-161,-40,1621,41.0,430,690,34,202097
ABalaaaarl:137,ABalaaaarl,137,1772,-23228,83,266,1772,40.0,422,690,34,221497
ABalaaaarl:138,ABalaaaarl,138,1709,-23291,-74,131,1709,40.0,424,686,34,220550
ABalaaaarl:139,ABalaaaarl,139,2195,-22805,96,240,2195,41.0,424,684,34,221674
ABalaaaarl:140,ABalaaaarl,140,1845,-23155,165,319,1845,42.0,426,682,34,218879
ABalaaaarl:141,ABalaaaarl,141,1629,-23371,-895,-602,1629,39.0,430,688,34,223152
ABalaaaarl:142,ABalaaaarl,142,1893,-23107,-236,-142,1893,40.0,434,688,34,239468
ABalaaaarl:143,ABalaaaarl,143,1806,-23194,-305,-289,1806,40.0,426,684,30,192761
ABalaaaarl:144,ABalaaaarl,144,1748,-23252,-379,-213,1748,39.0,430,684,34,235593
ABalaaaarl:145,ABalaaaarl,145,1478,-23522,-661,-482,1478,38.0,432,688,38,315122
ABalaaaarl:146,ABalaaaarl,146,1712,-23288,-555,-594,1712,39.0,430,694,34,234577
ABalaaaarl:147,ABalaaaarl,147,1689,-23311,-231,-55,1689,38.0,428,686,34,238061
ABalaaaarl:148,ABalaaaarl,148,1868,-23132,-147,-75,1868,37.0,428,678,34,250982
ABalaaaarl:149,ABalaaaarl,149,1772,-23228,17,46,1772,38.0,428,678,34,266725
ABalaaaarr:130,ABalaaaarr,130,1287,-23713,-1,46,1287,38.0,510,654,30,234000
ABalaaaarr:131,ABalaaaarr,131,2272,-22728,620,598,2272,37.0,504,658,30,224955
ABalaaaarr:132,ABalaaaarr,132,1389,-23611,218,292,1389,35.0,506,672,38,352704
ABalaaaarr:133,ABalaaaarr,133,1750,-23250,187,322,1750,36.0,516,658,38,361976
ABalaaaarr:134,ABalaaaarr,134,1336,-23664,-2,99,1336,37.0,514,664,38,325353
ABalaaaarr:135,ABalaaaarr,135,1271,-23729,-275,-109,1271,37.0,514,660,38,349981
ABalaaaarr:136,ABalaaaarr,136,2765,-22235,862,1319,2765,38.0,502,668,38,347624
ABalaaaarr:137,ABalaaaarr,137,2289,-22711,94,685,2289,38.0,492,674,38,365220
ABalaaaarr:138,ABalaaaarr,138,3157,-21843,1066,1414,3157,39.0,488,668,34,295002
ABalaaaarr:139,ABalaaaarr,139,4353,-20647,1904,2588,4353,39.0,488,668,34,295002
ABalaaaarr:140,ABalaaaarr,140,4886,-20114,2224,2959,4886,38.0,492,662,34,292510
ABalaaaarr:141,ABalaaaarr,141,2768,-22232,725,1043,2768,40.0,494,672,38,369008
ABalaaaarr:142,ABalaaaarr,142,2515,-22485,320,824,2515,37.0,490,672,38,373818
ABalaaaarr:143,ABalaaaarr,143,2388,-22612,124,712,2388,39.0,486,670,38,400025
ABalaaaarr:144,ABalaaaarr,144,2133,-22867,284,611,2133,38.0,490,674,38,365804
ABalaaaarr:145,ABalaaaarr,145,1647,-23353,-176,-13,1647,38.0,486,676,34,283396
ABalaaaarr:146,ABalaaaarr,146,1917,-23083,147,235,1917,39.0,488,680,34,295038
ABalaaaarr:147,ABalaaaarr,147,1650,-23350,-220,-114,1650,37.0,480,676,34,279791
ABalaaaarr:148,ABalaaaarr,148,1534,-23466,2,42,1534,38.0,480,674,34,259625
ABalaaaarr:149,ABalaaaarr,149,3049,-21951,700,1066,3049,36.0,484,662,38,385489
ABalaaap:68,ABalaaap,68,998,-24002,-299,-299,998,36.0,478,636,34,106569
ABalaaap:69,ABalaaap,69,960,-24040,-260,-260,960,38.0,484,640,38,138517
ABalaaap:70,ABalaaap,70,1031,-23969,-247,-261,1031,40.0,480,632,42,146624
ABalaaap:71,ABalaaap,71,942,-24058,-305,-318,942,39.0,478,632,42,149235
ABalaaap:72,ABalaaap,72,905,-24095,-307,-310,905,38.0,488,640,46,195891
ABalaaap:73,ABalaaap,73,763,-24237,-534,-538,763,38.0,478,634,42,180028
ABalaaap:74,ABalaaap,74,849,-24151,-342,-354,849,38.0,472,636,42,177551
ABalaaap:75,ABalaaap,75,924,-24076,-350,-379,924,37.0,468,646,42,192630
ABalaaap:76,ABalaaap,76,901,-24099,-262,-257,901,38.0,462,644,42,198095
ABalaaap:77,ABalaaap,77,920,-24080,-269,-275,920,38.0,458,648,42,205285
ABalaaap:78,ABalaaap,78,744,-24256,-460,-470,744,39.0,450,650,42,204083
ABalaaap:79,ABalaaap,79,987,-24013,-168,-176,987,38.0,452,648,42,213499
ABalaaap:80,ABalaaap,80,946,-24054,-228,-231,946,37.0,452,648,42,219392
ABalaaap:81,ABalaaap,81,794,-24206,-333,-333,794,38.0,444,648,42,217978
ABalaaap:82,ABalaaap,82,951,-24049,-110,-126,951,37.0,454,636,42,196040
ABalaaap:83,ABalaaap,83,1010,-23990,-182,-207,1010,37.0,462,632,46,255695
ABalaaap:84,ABalaaap,84,853,-24147,-306,-331,853,36.0,456,636,46,256575
ABalaaap:85,ABalaaap,85,937,-24063,-250,-249,937,36.0,462,634,46,265770
ABalaaap:86,ABalaaap,86,832,-24168,-387,-455,832,36.0,476,632,46,306313
ABalaaap:87,ABalaaap,87,824,-24176,-302,-319,824,37.0,476,634,46,313341
ABalaaap:88,ABalaaap,88,810,-24190,-333,-363,810,37.0,474,642,46,314518
ABalaaap:89,ABalaaap,89,959,-24041,-225,-257,959,38.0,478,638,50,415869
ABalaaap:90,ABalaaap,90,866,-24134,-336,-334,866,38.0,470,634,42,305530
ABalaaap:91,ABalaaap,91,915,-24085,-249,-245,915,38.0,480,628,42,316343
ABalaaap:92,ABalaaap,92,1145,-23855,-99,-121,1145,37.0,478,632,38,274260
ABalaaapa:93,ABalaaapa,93,1058,-23942,-91,-116,1058,37.0,476,648,34,122303
ABalaaapa:94,ABalaaapa,94,1001,-23999,-204,-230,1001,36.0,490,635,34,141523
ABalaaapa:95,ABalaaapa,95,962,-24038,-11,-11,962,37.0,520,646,38,211505
ABalaaapa:96,ABalaaapa,96,752,-24248,-236,-235,752,37.0,520,648,38,222029
ABalaaapa:97,ABalaaapa,97,938,-24062,32,30,938,39.0,500,656,38,233262
ABalaaapa:98,ABalaaapa,98,1101,-23899,115,133,1101,38.0,496,660,38,225717
ABalaaapa:99,ABalaaapa,99,930,-24070,27,36,930,38.0,488,658,38,245618
ABalaaapa:100,ABalaaapa,100,1005,-23995,109,111,1005,40.0,480,660,38,226053
ABalaaapa:101,ABalaaapa,101,1165,-23835,178,167,1165,38.0,478,646,34,170238
ABalaaapa:102,ABalaaapa,102,782,-24218,-357,-299,782,38.0,478,646,38,239687
ABalaaapa:103,ABalaaapa,103,966,-24034,-150,-165,966,38.0,476,636,38,245637
ABalaaapa:104,ABalaaapa,104,861,-24139,-100,-97,861,40.0,488,636,38,247737
ABalaaapa:105,ABalaaapa,105,1116,-23884,193,198,1116,39.0,486,638,38,234591
ABalaaapa:106,ABalaaapa,106,857,-24143,-164,-179,857,39.0,484,646,38,247898
ABalaaapa:107,ABalaaapa,107,647,-24353,-170,-144,647,39.0,494,658,38,275393
ABalaaapa:108,ABalaaapa,108,898,-24102,-97,-125,898,38.0,488,656,38,297725
ABalaaapa:109,ABalaaapa,109,724,-24276,-139,-105,724,38.0,496,650,38,314532
ABalaaapa:110,ABalaaapa,110,928,-24072,-18,2,928,39.0,484,656,38,321225
ABalaaapa:111,ABalaaapa,111,964,-24036,-44,-20,964,40.0,474,658,38,314045
ABalaaapa:112,ABalaaapa,112,752,-24248,-215,-220,752,40.0,484,652,38,303091
ABalaaapa:113,ABalaaapa,113,965,-24035,-67,-31,965,40.0,478,660,34,266085
ABalaaapa:114,ABalaaapa,114,891,-24109,46,34,891,43.0,482,668,38,360784
ABalaaapa:115,ABalaaapa,115,799,-24201,-121,-99,799,43.0,474,656,38,345258
ABalaaapa:116,ABalaaapa,116,769,-24231,-152,-132,769,44.0,474,654,38,351472
ABalaaapa:117,ABalaaapa,117,964,-24036,92,110,964,44.0,476,652,38,360553
ABalaaapa:118,ABalaaapa,118,793,-24207,-127,-79,793,45.0,472,664,42,477859
ABalaaapa:119,ABalaaapa,119,829,-24171,10,37,829,47.0,476,664,42,473984
ABalaaapa:120,ABalaaapa,120,932,-24068,70,89,932,48.0,476,656,38,380398
ABalaaapa:121,ABalaaapa,121,1186,-23814,223,220,1186,45.0,482,654,38,394931
ABalaaapa:122,ABalaaapa,122,1111,-23889,-32,-31,1111,44.0,474,650,38,401241
ABalaaapa:123,ABalaaapa,123,1167,-23833,-142,-149,1167,43.0,472,642,30,258650
